,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,6.9942336,0.32296515,1.8830397,1.8508128,4.5934434,0.23676428,2.6257331,1.9955573
1,7.381173,0.31431982,1.8830518,1.8619485,4.115916,0.22023308,2.6256642,2.1761384
2,10.034396,0.40152174,1.8830482,1.8442215,6.8340883,0.3304891,2.6256657,1.9084862
3,9.214014,0.33994326,1.883081,2.0023723,5.1247478,0.2728868,2.6257277,1.8337352
4,7.9843845,0.3559939,1.8830663,2.2930603,4.4174943,0.2657089,2.625735,1.9514885
5,8.237797,0.3654589,1.8830706,2.1221507,5.6986403,0.29635525,2.625718,2.0548549
6,11.05534,0.50173706,1.883059,1.5314448,5.728283,0.38317677,2.6257188,2.024445
7,7.629777,0.333999,1.8830354,1.782379,5.565751,0.2671609,2.6258118,1.9033848
8,9.900191,0.4405353,1.8830037,1.8085598,6.7444353,0.3496995,2.6257699,2.2226584
9,7.7248325,0.34992775,1.8830236,1.9986246,5.699217,0.25331718,2.625794,2.0144067
10,12.536378,0.41628677,1.8830477,1.4864798,5.3782773,0.31753257,2.6258085,2.0675232
11,8.74573,0.34705356,1.883017,1.6933414,5.6696024,0.27803373,2.6256268,1.9964159
12,10.339341,0.39470553,1.8829741,1.7300426,4.889868,0.2985236,2.6256325,2.2083318
13,10.966919,0.43157232,1.8829097,1.6294521,6.1884565,0.35511965,2.6256864,1.9684958
14,10.131409,0.41977403,1.8829501,1.9392438,6.642807,0.32980588,2.625697,2.3133163
15,9.796734,0.42495152,1.8829384,1.7946606,5.1364074,0.30418676,2.6257217,2.227122
16,7.104714,0.32346275,1.8828949,1.8805475,5.461382,0.2532093,2.6256247,2.0047877
17,12.596867,0.49932715,1.882867,1.3441076,6.721229,0.3781604,2.6256044,2.163011
18,10.549083,0.38418514,1.882814,1.6342602,6.1180496,0.3084522,2.6254578,2.0181344
19,10.930381,0.40391237,1.8827809,1.6848946,5.9985356,0.34169817,2.6255941,2.0438538
20,8.631338,0.34531996,1.8827657,1.6841758,5.8019304,0.29123566,2.6255517,1.7614988
21,10.419705,0.40845904,1.8828155,1.7056788,6.9650993,0.36034843,2.625465,1.8945961
22,7.311505,0.32749125,1.8828096,1.8852308,4.8410277,0.23871791,2.6254234,2.029715
23,10.525324,0.41140515,1.882815,1.6777232,6.3236995,0.34405124,2.6254554,1.924336
24,8.061657,0.37684968,1.8828281,2.2703063,4.7629523,0.28751892,2.6255476,2.227809
25,9.350062,0.4014446,1.8828659,1.9208379,5.065217,0.30169195,2.6256378,1.9882315
26,11.270048,0.43378407,1.88282,1.669454,8.62602,0.38971087,2.6258337,2.0933707
27,10.439818,0.44373715,1.8828286,1.768141,5.812455,0.33542624,2.625906,2.2163212
28,7.972,0.33705464,1.8828489,2.0953565,4.739291,0.2535631,2.6259263,1.8485216
29,9.409484,0.37406287,1.8828093,1.8808582,4.241867,0.28053027,2.6259356,2.1761591
30,8.029637,0.40841782,1.8828586,2.2447078,4.690665,0.2939077,2.6259332,2.062942
31,11.012236,0.4655274,1.8828675,1.7121406,6.14705,0.3524714,2.6260118,2.0132298
32,7.3397274,0.33050334,1.882878,1.9067105,3.9879646,0.23970118,2.6260686,1.9117665
33,9.838383,0.3912287,1.8828347,1.7371004,5.530824,0.31294996,2.6260114,1.9251312
34,8.110703,0.35271052,1.8828726,2.1675167,4.4302998,0.26428294,2.6260443,2.1306312
35,10.311264,0.43328342,1.8829174,1.6474348,5.834803,0.34779236,2.625944,2.034062
36,10.854246,0.40548092,1.8828988,1.8308846,5.9277086,0.31906444,2.6259155,2.0110803
37,6.528313,0.32057014,1.8828595,2.430963,3.9591734,0.24201782,2.6259243,1.875259
38,9.634035,0.36345422,1.8828051,1.8124257,5.4824424,0.2966357,2.6259518,1.9445671
39,8.157544,0.34576327,1.8827763,2.040234,5.8476634,0.28554526,2.6259615,1.9189191
40,8.631586,0.3802427,1.8827276,1.9747863,5.741239,0.29571176,2.6260743,1.993896
41,10.749518,0.3811528,1.882723,1.5703582,6.7403855,0.32346022,2.6259794,1.8677902
42,10.313663,0.41433364,1.8827068,1.6466624,5.874158,0.33010992,2.6260028,1.9659437
43,9.575418,0.36280078,1.882674,1.8867542,5.705849,0.30084342,2.6261568,2.1464453
44,11.193717,0.4050192,1.8826339,1.4348072,6.5210886,0.33022976,2.6261752,1.9462521
45,8.607329,0.33470032,1.8825823,1.7184308,5.159626,0.25648805,2.6261947,2.1495998
46,10.708171,0.4294776,1.8825828,1.7032908,5.9565425,0.3475682,2.626199,2.0183332
47,12.507047,0.46732506,1.8825521,1.4518744,6.7044234,0.3814022,2.626221,2.2831762
48,9.307775,0.3951201,1.8826033,1.843433,5.4536743,0.2976386,2.6262813,2.4479916
49,9.494502,0.35139155,1.8826437,1.6356506,5.710436,0.28416365,2.626356,1.9671394
50,9.535114,0.36195618,1.8826059,1.6128336,6.554207,0.315598,2.626394,1.9984878
51,10.738364,0.42319718,1.8826408,1.62737,5.4303813,0.31378368,2.6264296,2.3358335
52,8.478337,0.39514363,1.8826199,2.0855799,4.508719,0.29916024,2.6265547,1.9877008
53,9.099467,0.37493306,1.8826039,2.3730724,5.217805,0.28670675,2.6265326,2.0176334
54,9.219088,0.375134,1.8826388,1.8096598,4.9001145,0.28710037,2.626492,2.124526
55,10.790723,0.43259564,1.8826303,1.722273,7.467326,0.3488701,2.6264467,2.1549163
56,10.111924,0.45024985,1.8826407,1.7398028,6.555061,0.33984426,2.626444,2.3655245
57,9.945724,0.3755732,1.8826034,1.9795839,4.847885,0.3014717,2.6264331,1.9616753
58,7.452447,0.34091866,1.8825846,2.3824475,4.13647,0.26015377,2.6264849,2.0864415
59,10.903506,0.42784914,1.8825744,1.7170513,5.7564034,0.32614216,2.626474,2.0858514
60,11.497298,0.4059517,1.882546,1.5769519,5.0302515,0.32153574,2.6264362,2.1013632
61,9.319174,0.35913494,1.8824855,1.7917279,5.381358,0.2865625,2.626473,2.039912
62,7.999519,0.33480594,1.8824475,1.8196472,4.758677,0.24794237,2.6262777,1.9352181
63,8.595544,0.3412998,1.8823907,1.7851733,4.995611,0.26791996,2.6263497,2.090477
64,7.7857537,0.32897624,1.8823973,1.8392498,4.6571903,0.25183323,2.626372,1.9713762
65,8.369242,0.3315138,1.8824582,2.081999,4.283015,0.24660334,2.6263313,1.9892471
66,6.473245,0.31119108,1.882453,1.9023672,3.836023,0.2273056,2.6261656,2.0144768
67,8.5598,0.42475376,1.8823186,2.0762916,6.1787844,0.31565,2.6261988,1.9567089
68,9.73887,0.40901098,1.8823607,1.9088517,6.210926,0.33004877,2.626155,1.8729676
69,7.2899036,0.32441074,1.8823417,1.818731,4.922182,0.2488316,2.62617,2.12009
70,8.603062,0.40651616,1.8823359,2.0702083,5.766737,0.31605273,2.626157,2.0343611
71,10.110284,0.3942531,1.8823073,1.7764345,5.9064445,0.32560486,2.6261566,1.9651239
72,9.469906,0.3827807,1.8823124,1.8575023,5.931127,0.30547833,2.6262197,2.025976
73,8.721126,0.3476453,1.8823118,1.9394121,6.389748,0.30833253,2.6262205,1.909294
74,7.887971,0.34360373,1.8822684,1.7304877,4.639608,0.25587058,2.6262589,1.9079708
75,10.246656,0.4466463,1.8822365,1.7918015,5.606404,0.35320467,2.6262033,2.0533993
76,10.28248,0.43505195,1.8822147,1.7199948,5.7530713,0.35391563,2.6261482,2.1002316
77,9.768523,0.38469642,1.8822489,1.801555,6.140761,0.335324,2.6261582,1.9377795
78,10.873265,0.4589714,1.8822368,1.6880268,5.976313,0.3721928,2.626258,1.9391693
79,11.167821,0.4651415,1.8822001,1.7058581,5.5829835,0.34970206,2.626434,2.0706024
80,10.618101,0.4050119,1.8821388,1.7124809,6.0968666,0.3334554,2.6264153,1.9136332
81,8.689936,0.35886118,1.8820885,1.6488458,5.583492,0.2849281,2.6263032,1.9156463
82,9.239549,0.38064757,1.8820015,1.8639609,6.7518888,0.33728474,2.6264095,1.7820512
83,10.619876,0.41748127,1.8820465,1.7203147,6.389353,0.35880488,2.626494,2.013926
84,8.45418,0.37325194,1.8820508,2.2545102,4.0934997,0.27295905,2.6265242,1.9677004
85,9.084907,0.35865903,1.8819896,2.02419,4.6663504,0.27649024,2.626722,2.080982
86,9.77046,0.39561847,1.88194,1.9310014,6.1833735,0.3209408,2.6266541,2.0292675
87,9.217099,0.3858402,1.8818766,2.1304595,6.152229,0.32078585,2.6265466,2.0462039
88,8.228314,0.37429315,1.8818092,2.3779008,6.1037307,0.3127973,2.6265333,1.9528556
89,9.054221,0.38817865,1.8817385,1.9629472,5.9063926,0.3181842,2.6265666,1.9858361
90,9.188243,0.3565979,1.881677,2.2016044,5.0970683,0.28432614,2.6266189,1.8910633
91,8.97465,0.3949225,1.8816841,2.1021872,5.976518,0.31563306,2.6266153,1.8670259
92,11.344632,0.44041228,1.8815953,1.5315629,8.2930565,0.4011104,2.626647,2.1095254
93,11.82065,0.4781938,1.88158,1.4906217,7.808165,0.43248454,2.6266885,1.9659022
94,7.16684,0.32488918,1.8815278,2.1130064,4.270108,0.2395562,2.6266427,1.9897997
95,8.315065,0.3366164,1.8814656,2.0160708,5.1110926,0.26369804,2.626714,1.9776926
96,10.970451,0.42078602,1.8813486,1.5761485,6.260009,0.38040596,2.6267648,1.912547
97,9.344745,0.3901457,1.8813535,1.9320744,4.4763913,0.30194014,2.6268134,2.0708508
98,10.904566,0.38747624,1.881286,1.6818696,5.1442213,0.31553102,2.6268134,2.0120368
99,9.7219305,0.4126826,1.8811702,1.855803,6.9152484,0.34750444,2.6268368,1.8949927
100,8.239841,0.33301574,1.8811986,1.9511356,6.3033223,0.2791683,2.6268375,2.1349301
101,9.337023,0.41134688,1.881124,2.132936,5.122373,0.3131432,2.6269023,1.9397418
102,8.179052,0.34049284,1.8810717,1.7695043,5.1077657,0.2674155,2.626959,2.0371785
103,10.998378,0.4336615,1.8809943,1.563064,6.2568607,0.36066428,2.626864,1.9306002
104,9.010808,0.37197798,1.8809907,1.8832406,5.523309,0.31591457,2.6268306,2.1038818
105,10.24346,0.4591077,1.8809531,1.6613984,6.3514543,0.35814962,2.6269574,1.9157917
106,11.183923,0.44829625,1.8809025,1.5478219,7.7576394,0.41330177,2.626926,1.8947289
107,9.013956,0.34865603,1.8808438,1.9258752,3.886603,0.27221757,2.6269271,1.9604756
108,9.440032,0.37312177,1.880752,1.806326,7.308307,0.3416306,2.6270835,1.8835794
109,10.274183,0.419583,1.880728,1.7448565,6.3829784,0.32648298,2.6271343,2.1196296
110,8.804077,0.3557605,1.8806969,1.6854556,5.678477,0.28983226,2.6271596,1.9629966
111,9.974664,0.39676538,1.8806653,1.9773272,5.482864,0.3272158,2.6271164,2.0241628
112,10.514466,0.41064504,1.8805759,1.6460725,7.2119503,0.36349517,2.6272202,1.8100739
113,10.012944,0.41159263,1.8805274,1.866602,6.3106046,0.34214085,2.6272786,1.8915708
114,9.895038,0.41553062,1.8804846,1.8741242,5.709868,0.31549996,2.6273594,2.0421028
115,8.376109,0.37095353,1.8804613,2.4154837,5.4036016,0.31040868,2.627367,1.9065543
116,11.549665,0.4571231,1.8804151,1.4458404,7.471539,0.40910822,2.6272538,2.0180895
117,11.582607,0.39324445,1.8804065,1.5777305,6.4319296,0.3388774,2.627342,1.8873187
118,12.306412,0.47264576,1.880317,1.3334143,6.72064,0.39894065,2.6274576,2.2409363
