,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,9.072549,0.27883264,1.8974586,1.7196575,4.3024683,0.19854878,2.8250582,1.8703203
1,8.443014,0.24770853,1.8974488,1.9020393,4.1057606,0.17832515,2.825019,1.9577069
2,8.741596,0.27099323,1.8974401,1.7252352,4.5825624,0.19844681,2.8249662,1.984698
3,8.904428,0.27329913,1.8974606,1.7309949,4.0820074,0.18699153,2.824938,1.9942958
4,9.727345,0.28197232,1.8974651,1.7060518,4.486795,0.20464401,2.8249302,1.8904715
5,9.486281,0.30939347,1.897475,1.8452237,4.9165387,0.21424651,2.8250225,1.8864076
6,6.227248,0.24070875,1.8974799,2.3441114,4.1384883,0.17739017,2.824955,1.9129405
7,10.325164,0.30964446,1.897471,1.522845,4.561074,0.22247696,2.8249254,1.8943748
8,8.291855,0.2691496,1.8974568,1.8343341,4.4028077,0.19986048,2.8249242,1.8826925
9,9.889393,0.2861238,1.8974644,1.5493826,5.1582127,0.20997155,2.8249457,1.8034111
10,9.287556,0.29232785,1.8974384,1.7156577,4.5020156,0.21399264,2.8249068,1.928225
11,9.183757,0.27337295,1.8974518,1.7839028,4.7830567,0.2057275,2.8248556,1.808335
12,10.668534,0.2766536,1.8974421,1.6003983,4.955013,0.20541318,2.8249445,1.8630459
13,9.688251,0.2636109,1.8974599,1.7547047,5.041928,0.19100563,2.8249178,1.864846
14,10.658738,0.3261859,1.8974521,1.5818312,4.6029587,0.21809408,2.824912,1.9927891
15,7.7745566,0.2579343,1.8974587,2.0946527,4.447622,0.17631072,2.8250027,2.0195518
16,8.653559,0.2501845,1.897467,1.5883182,4.1373935,0.17795773,2.8249965,1.9456894
17,8.94462,0.26370415,1.8974682,1.8943815,4.902613,0.18215401,2.824909,1.9370023
18,7.4987097,0.2538837,1.8974682,2.006421,3.9531991,0.17876609,2.8249187,1.9139086
19,9.414054,0.29834482,1.8974717,1.7451483,4.7224536,0.22015104,2.8248718,1.8832356
20,9.909488,0.30547333,1.8974811,1.5449201,4.8974705,0.21898651,2.824863,1.8693441
21,8.521296,0.25207183,1.8974693,1.9264029,3.6941822,0.1717728,2.8248997,2.0395684
22,9.44581,0.31396425,1.8974733,1.6499068,4.5557265,0.22556679,2.8248973,1.8942676
23,10.066802,0.3118341,1.897457,1.6188512,4.3988295,0.2053314,2.824927,2.0046444
24,8.053359,0.2511653,1.8974594,1.798675,4.6937375,0.18570134,2.8249352,1.908921
25,8.53021,0.27690405,1.8974612,1.9746114,4.5849524,0.19739585,2.824887,1.8840536
26,10.016699,0.28803515,1.8974626,1.5893625,4.556974,0.20498772,2.8248863,1.9365935
27,8.966541,0.29023018,1.8974696,1.7841108,4.893028,0.21009994,2.8248372,1.840809
28,9.350053,0.2858172,1.8974795,1.7021053,4.6211896,0.20720091,2.8248816,1.8700976
29,7.2061,0.26896408,1.8974835,2.0858662,4.3550634,0.19679758,2.824961,1.8624629
30,7.3300743,0.25671297,1.8974948,2.136653,3.9498765,0.17157276,2.8250356,2.0672846
31,10.304087,0.27281186,1.8975013,1.469138,5.31724,0.22378984,2.8250124,1.7547944
