,losses,counter
0,2.3005306720733643,0
1,2.2984232902526855,640
2,2.293968677520752,1280
3,2.301375389099121,1920
4,2.2866852283477783,2560
5,2.2825818061828613,3200
6,2.2952375411987305,3840
7,2.285748243331909,4480
8,2.2896151542663574,5120
9,2.2853844165802,5760
10,2.2745590209960938,6400
11,2.288677930831909,7040
12,2.2959868907928467,7680
13,2.269735336303711,8320
14,2.265019416809082,8960
15,2.270658254623413,9600
16,2.266937732696533,10240
17,2.2491281032562256,10880
18,2.2665936946868896,11520
19,2.2081336975097656,12160
20,2.219420909881592,12800
21,2.1722192764282227,13440
22,2.1257946491241455,14080
23,2.1450302600860596,14720
24,2.118286609649658,15360
25,2.1184401512145996,16000
26,2.108680009841919,16640
27,1.9936649799346924,17280
28,1.9482777118682861,17920
29,2.0316896438598633,18560
30,1.974857211112976,19200
31,1.8919202089309692,19840
32,1.958683729171753,20480
33,1.7483419179916382,21120
34,1.6501634120941162,21760
35,1.73412024974823,22400
36,1.663689374923706,23040
37,1.7188533544540405,23680
38,1.4830588102340698,24320
39,1.4522565603256226,24960
40,1.4935578107833862,25600
41,1.5379234552383423,26240
42,1.3937790393829346,26880
43,1.395339846611023,27520
44,1.2261877059936523,28160
45,1.3131613731384277,28800
46,1.0822670459747314,29440
47,1.107321858406067,30080
48,1.1092791557312012,30720
49,1.2216219902038574,31360
50,1.0919404029846191,32000
51,1.0477566719055176,32640
52,1.0918083190917969,33280
53,0.8715218901634216,33920
54,0.8333625793457031,34560
55,0.8397718667984009,35200
56,0.7193784713745117,35840
57,0.8251899480819702,36480
58,0.8404984474182129,37120
59,0.9116712212562561,37760
60,0.6919546127319336,38400
61,0.8192412257194519,39040
62,0.6183674931526184,39680
63,0.7289549112319946,40320
64,0.7991845607757568,40960
65,0.7029040455818176,41600
66,0.6969542503356934,42240
67,0.6326642632484436,42880
68,0.5840305089950562,43520
69,0.9057636857032776,44160
70,0.5986385941505432,44800
71,0.5986112356185913,45440
72,0.6448594927787781,46080
73,0.6810700297355652,46720
74,0.5181508660316467,47360
75,0.6190750002861023,48000
76,0.5306609272956848,48640
77,0.4452817738056183,49280
78,0.6333062648773193,49920
79,0.6398354172706604,50560
80,0.6342871785163879,51200
81,0.5022382140159607,51840
82,0.48914244771003723,52480
83,0.35482412576675415,53120
84,0.6259368658065796,53760
85,0.5851331353187561,54400
86,0.38530710339546204,55040
87,0.6149328351020813,55680
88,0.5174486637115479,56320
89,0.5947558879852295,56960
90,0.5243431925773621,57600
91,0.33267664909362793,58240
92,0.3443669080734253,58880
93,0.6400448083877563,59520
94,0.5484470725059509,60000
95,0.45213553309440613,60640
96,0.6761331558227539,61280
97,0.4507331848144531,61920
98,0.59257972240448,62560
99,0.4155482053756714,63200
100,0.720217764377594,63840
101,0.5934146642684937,64480
102,0.7431235909461975,65120
103,0.46436625719070435,65760
104,0.5149320960044861,66400
105,0.4016358256340027,67040
106,0.4575130045413971,67680
107,0.48906028270721436,68320
108,0.3768739700317383,68960
109,0.4024934470653534,69600
110,0.3344915807247162,70240
111,0.5244214534759521,70880
112,0.6375031471252441,71520
113,0.5045648813247681,72160
114,0.4523622989654541,72800
115,0.5014447569847107,73440
116,0.4005051255226135,74080
117,0.4803309738636017,74720
118,0.4887239634990692,75360
119,0.3084424138069153,76000
120,0.4408411383628845,76640
121,0.40924200415611267,77280
122,0.3519926369190216,77920
123,0.4371083080768585,78560
124,0.34543830156326294,79200
125,0.5391382575035095,79840
126,0.2921396791934967,80480
127,0.4478890597820282,81120
128,0.5065059661865234,81760
129,0.5126779675483704,82400
130,0.42022275924682617,83040
131,0.3200133740901947,83680
132,0.43565303087234497,84320
133,0.645470917224884,84960
134,0.3211057484149933,85600
135,0.5513125658035278,86240
136,0.3866652846336365,86880
137,0.21619990468025208,87520
138,0.6382325887680054,88160
139,0.2875988483428955,88800
140,0.2871665358543396,89440
141,0.40162885189056396,90080
142,0.27492719888687134,90720
143,0.31894996762275696,91360
144,0.28611573576927185,92000
145,0.35446080565452576,92640
146,0.4759245216846466,93280
147,0.692399799823761,93920
148,0.28320297598838806,94560
149,0.47613459825515747,95200
150,0.22664037346839905,95840
151,0.43757522106170654,96480
152,0.23896898329257965,97120
153,0.27254965901374817,97760
154,0.2753069996833801,98400
155,0.37728965282440186,99040
156,0.4027792513370514,99680
157,0.23180906474590302,100320
158,0.21568967401981354,100960
159,0.5497259497642517,101600
160,0.3910768926143646,102240
161,0.20851674675941467,102880
162,0.48375561833381653,103520
163,0.2859526574611664,104160
164,0.33363083004951477,104800
165,0.22300584614276886,105440
166,0.4212664067745209,106080
167,0.3646816313266754,106720
168,0.25536414980888367,107360
169,0.3467673063278198,108000
170,0.2678840160369873,108640
171,0.26055029034614563,109280
172,0.489879846572876,109920
173,0.19209840893745422,110560
174,0.543398380279541,111200
175,0.22869430482387543,111840
176,0.23784932494163513,112480
177,0.5600641965866089,113120
178,0.21108633279800415,113760
179,0.41167694330215454,114400
180,0.27126047015190125,115040
181,0.24607940018177032,115680
182,0.3672643303871155,116320
183,0.1448352187871933,116960
184,0.39605143666267395,117600
185,0.33425119519233704,118240
186,0.3272222876548767,118880
187,0.33581775426864624,119520
