,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,8.457311,0.1039485,1.8731986,1.9369974,2.257235,0.04214815,2.7111917,3.3732517
1,9.636964,0.11579558,1.8732053,1.7332644,3.1774979,0.047522377,2.7111974,3.2865644
2,8.389119,0.10392043,1.8731905,2.064202,2.8820386,0.048700776,2.711204,2.8920364
3,9.887546,0.115873404,1.8731945,1.6642684,3.4973695,0.053961627,2.7111971,2.852938
4,9.743139,0.11204675,1.8731995,1.6886361,2.9322014,0.050167255,2.711181,2.9590697
5,9.70785,0.11238131,1.8731999,1.9073573,2.9679117,0.05056768,2.7112038,3.1099513
6,9.676953,0.11257408,1.8731995,1.6194648,3.4845421,0.05252547,2.7111943,2.9365745
7,10.585824,0.10801092,1.8731997,1.6178583,3.4616866,0.0497128,2.7111945,2.9924638
8,7.9983478,0.10532164,1.8731961,2.1387827,2.9742198,0.047081698,2.7111812,3.1751192
9,6.018055,0.09341396,1.8732002,1.8966883,2.925364,0.04192804,2.7112052,2.9534595
10,7.624239,0.10054264,1.873194,2.0353549,2.841707,0.046960916,2.711191,3.0078793
11,6.931768,0.09796101,1.873189,2.1178625,2.7851114,0.045596488,2.711201,3.049876
12,10.733514,0.11635551,1.8731885,1.636983,3.249182,0.053858172,2.7112117,2.8585272
13,9.675618,0.116604716,1.8731881,1.7243502,3.6683435,0.05381475,2.7112117,2.785598
14,8.295187,0.10100356,1.8731782,1.8529893,2.491367,0.04354571,2.7112277,3.6742969
15,9.34537,0.10563127,1.8731916,1.5683593,3.1733043,0.050695784,2.7112176,3.0653062
16,7.2622643,0.09836543,1.8731887,1.8047539,3.017353,0.044133704,2.7111926,2.9622045
17,8.444854,0.10389017,1.8731886,2.3135953,2.5683744,0.03995093,2.7111819,3.5520856
18,10.750091,0.11820401,1.8731889,1.5351084,3.8616588,0.05657702,2.7111597,2.743727
