,losses,counter
0,2.2986416816711426,0
1,2.2954351902008057,640
2,2.3069570064544678,1280
3,2.295093059539795,1920
4,2.3094770908355713,2560
5,2.294670820236206,3200
6,2.307269811630249,3840
7,2.299398183822632,4480
8,2.309532642364502,5120
9,2.2977123260498047,5760
10,2.3060739040374756,6400
11,2.3182740211486816,7040
12,2.293677806854248,7680
13,2.2922561168670654,8320
14,2.3019275665283203,8960
15,2.2940845489501953,9600
16,2.309497833251953,10240
17,2.2995212078094482,10880
18,2.2955846786499023,11520
19,2.291003465652466,12160
20,2.3017637729644775,12800
21,2.3165879249572754,13440
22,2.307236433029175,14080
23,2.2873482704162598,14720
24,2.2936434745788574,15360
25,2.3021163940429688,16000
26,2.304065227508545,16640
27,2.3075172901153564,17280
28,2.296133041381836,17920
29,2.2973251342773438,18560
30,2.3117873668670654,19200
31,2.2999463081359863,19840
32,2.3088490962982178,20480
33,2.2911014556884766,21120
34,2.301280975341797,21760
35,2.2993810176849365,22400
36,2.2947380542755127,23040
37,2.3042659759521484,23680
38,2.3053903579711914,24320
39,2.300189733505249,24960
40,2.304931879043579,25600
41,2.2896888256073,26240
42,2.306641101837158,26880
43,2.2981319427490234,27520
44,2.314540147781372,28160
45,2.3148207664489746,28800
46,2.3052303791046143,29440
47,2.29923415184021,30080
48,2.3015048503875732,30720
49,2.2946267127990723,31360
50,2.3078386783599854,32000
51,2.2971150875091553,32640
52,2.305123805999756,33280
53,2.303183078765869,33920
54,2.3098807334899902,34560
55,2.305891275405884,35200
56,2.3075411319732666,35840
57,2.2841131687164307,36480
58,2.2848153114318848,37120
59,2.30580735206604,37760
60,2.286912202835083,38400
61,2.300269603729248,39040
62,2.3110384941101074,39680
63,2.2959842681884766,40320
64,2.3093063831329346,40960
65,2.2944977283477783,41600
66,2.305109977722168,42240
67,2.3022236824035645,42880
68,2.299755334854126,43520
69,2.2863516807556152,44160
70,2.3005497455596924,44800
71,2.2900140285491943,45440
72,2.3064844608306885,46080
73,2.315176010131836,46720
74,2.292609691619873,47360
75,2.292952537536621,48000
76,2.3008151054382324,48640
77,2.2973856925964355,49280
78,2.306131601333618,49920
79,2.3141422271728516,50560
80,2.3111393451690674,51200
81,2.323547840118408,51840
82,2.3005764484405518,52480
83,2.2952640056610107,53120
84,2.3131213188171387,53760
85,2.309359073638916,54400
86,2.3038487434387207,55040
87,2.307544231414795,55680
88,2.2906880378723145,56320
89,2.293677568435669,56960
90,2.2873265743255615,57600
91,2.2916529178619385,58240
92,2.3054370880126953,58880
93,2.2964653968811035,59520
94,2.30955171585083,60000
95,2.3035359382629395,60640
96,2.2975800037384033,61280
97,2.305004835128784,61920
98,2.299529790878296,62560
99,2.321335554122925,63200
100,2.3032357692718506,63840
101,2.2941415309906006,64480
102,2.305664300918579,65120
103,2.3028643131256104,65760
104,2.313926935195923,66400
105,2.303107261657715,67040
106,2.3108255863189697,67680
107,2.307175397872925,68320
108,2.3009347915649414,68960
109,2.302232027053833,69600
110,2.3069591522216797,70240
111,2.310232639312744,70880
112,2.3026387691497803,71520
113,2.3020074367523193,72160
114,2.306008815765381,72800
115,2.3023788928985596,73440
116,2.2996532917022705,74080
117,2.3062496185302734,74720
118,2.305063486099243,75360
119,2.302344560623169,76000
120,2.308211088180542,76640
121,2.298482894897461,77280
122,2.3053691387176514,77920
123,2.3019795417785645,78560
124,2.3105885982513428,79200
125,2.2957208156585693,79840
126,2.302213668823242,80480
127,2.2861695289611816,81120
128,2.297511339187622,81760
129,2.301534414291382,82400
130,2.300844430923462,83040
131,2.305431365966797,83680
132,2.299107551574707,84320
133,2.295443058013916,84960
134,2.300480365753174,85600
135,2.295313835144043,86240
136,2.306256055831909,86880
137,2.2956550121307373,87520
138,2.3044536113739014,88160
139,2.2993433475494385,88800
140,2.3037972450256348,89440
141,2.2997171878814697,90080
142,2.3051743507385254,90720
143,2.2999138832092285,91360
144,2.3019022941589355,92000
145,2.3049569129943848,92640
146,2.3095786571502686,93280
147,2.2928216457366943,93920
148,2.3101348876953125,94560
149,2.296675443649292,95200
150,2.2948079109191895,95840
151,2.295499563217163,96480
152,2.297297477722168,97120
153,2.2971057891845703,97760
154,2.305417776107788,98400
155,2.3172082901000977,99040
156,2.304173469543457,99680
157,2.286728620529175,100320
158,2.2885425090789795,100960
159,2.3280491828918457,101600
160,2.294726848602295,102240
161,2.304922103881836,102880
162,2.3091297149658203,103520
163,2.297354221343994,104160
164,2.3014183044433594,104800
165,2.2962193489074707,105440
166,2.299680709838867,106080
167,2.298421621322632,106720
168,2.2903521060943604,107360
169,2.301156759262085,108000
170,2.293264150619507,108640
171,2.294412851333618,109280
172,2.3088245391845703,109920
173,2.2978272438049316,110560
174,2.320072650909424,111200
175,2.301638603210449,111840
176,2.3024308681488037,112480
177,2.301248550415039,113120
178,2.2936813831329346,113760
179,2.3035643100738525,114400
180,2.3055179119110107,115040
181,2.295698642730713,115680
182,2.297168731689453,116320
183,2.304473400115967,116960
184,2.3029208183288574,117600
185,2.297973871231079,118240
186,2.293644905090332,118880
187,2.2985429763793945,119520
