,losses,counter
0,2.3086676597595215,0
1,2.302804708480835,640
2,2.303069591522217,1280
3,2.3049356937408447,1920
4,2.310849189758301,2560
5,2.311429738998413,3200
6,2.2976176738739014,3840
7,2.3132336139678955,4480
8,2.309040069580078,5120
9,2.304318428039551,5760
10,2.314908266067505,6400
11,2.302647352218628,7040
12,2.3120648860931396,7680
13,2.3078718185424805,8320
14,2.295907735824585,8960
15,2.2977983951568604,9600
16,2.302086114883423,10240
17,2.3113324642181396,10880
18,2.282979726791382,11520
19,2.299973487854004,12160
20,2.3106932640075684,12800
21,2.306156873703003,13440
22,2.3041839599609375,14080
23,2.301839828491211,14720
24,2.3225178718566895,15360
25,2.2999231815338135,16000
26,2.3051702976226807,16640
27,2.316162586212158,17280
28,2.303049087524414,17920
29,2.3055484294891357,18560
30,2.3049137592315674,19200
31,2.2998523712158203,19840
32,2.309210777282715,20480
33,2.297504186630249,21120
34,2.3068017959594727,21760
35,2.308769941329956,22400
36,2.3035941123962402,23040
37,2.3100810050964355,23680
38,2.306697368621826,24320
39,2.3023593425750732,24960
40,2.308741569519043,25600
41,2.3082337379455566,26240
42,2.299846649169922,26880
43,2.2907729148864746,27520
44,2.306185245513916,28160
45,2.3130617141723633,28800
46,2.3102939128875732,29440
47,2.3083174228668213,30080
48,2.300309181213379,30720
49,2.304971694946289,31360
50,2.292086362838745,32000
51,2.312518358230591,32640
52,2.3015191555023193,33280
53,2.3001770973205566,33920
54,2.3025801181793213,34560
55,2.3100497722625732,35200
56,2.294947385787964,35840
57,2.296079397201538,36480
58,2.2988152503967285,37120
59,2.2969019412994385,37760
60,2.290783643722534,38400
61,2.2964375019073486,39040
62,2.2991504669189453,39680
63,2.2944681644439697,40320
64,2.2957687377929688,40960
65,2.292043447494507,41600
66,2.3022069931030273,42240
67,2.295868158340454,42880
68,2.3021206855773926,43520
69,2.298729419708252,44160
70,2.2894957065582275,44800
71,2.3013463020324707,45440
72,2.297757387161255,46080
73,2.297018051147461,46720
74,2.3044939041137695,47360
75,2.306443214416504,48000
76,2.3030431270599365,48640
77,2.3007607460021973,49280
78,2.3013315200805664,49920
79,2.30007004737854,50560
80,2.3033041954040527,51200
81,2.3024728298187256,51840
82,2.3050684928894043,52480
83,2.2980704307556152,53120
84,2.2987446784973145,53760
85,2.3000268936157227,54400
86,2.287309408187866,55040
87,2.308755397796631,55680
88,2.2939834594726562,56320
89,2.3090264797210693,56960
90,2.30426025390625,57600
91,2.29795503616333,58240
92,2.2976160049438477,58880
93,2.3058385848999023,59520
94,2.300910711288452,60000
95,2.3026671409606934,60640
96,2.303490161895752,61280
97,2.299910068511963,61920
98,2.3017492294311523,62560
99,2.303514003753662,63200
100,2.295121192932129,63840
101,2.2999579906463623,64480
102,2.3003740310668945,65120
103,2.2953402996063232,65760
104,2.30879807472229,66400
105,2.3064842224121094,67040
106,2.295626640319824,67680
107,2.2953732013702393,68320
108,2.298180103302002,68960
109,2.2988595962524414,69600
110,2.298733711242676,70240
111,2.2937402725219727,70880
112,2.2994375228881836,71520
113,2.2967967987060547,72160
114,2.2938637733459473,72800
115,2.2867252826690674,73440
116,2.3037328720092773,74080
117,2.292936086654663,74720
118,2.299675941467285,75360
119,2.2944388389587402,76000
120,2.3001346588134766,76640
121,2.3027100563049316,77280
122,2.285219192504883,77920
123,2.284543037414551,78560
124,2.2905380725860596,79200
125,2.292532444000244,79840
126,2.2971088886260986,80480
127,2.2961413860321045,81120
128,2.2939000129699707,81760
129,2.289299726486206,82400
130,2.2941553592681885,83040
131,2.2923295497894287,83680
132,2.2875313758850098,84320
133,2.302873373031616,84960
134,2.285740613937378,85600
135,2.295630693435669,86240
136,2.2744784355163574,86880
137,2.2843210697174072,87520
138,2.273322820663452,88160
139,2.295620918273926,88800
140,2.289501905441284,89440
141,2.2711293697357178,90080
142,2.284580945968628,90720
143,2.288147449493408,91360
144,2.287299156188965,92000
145,2.2880468368530273,92640
146,2.2878167629241943,93280
147,2.285902261734009,93920
148,2.277799129486084,94560
149,2.279805898666382,95200
150,2.2785544395446777,95840
151,2.2883412837982178,96480
152,2.283745050430298,97120
153,2.2754948139190674,97760
154,2.270655632019043,98400
155,2.272604465484619,99040
156,2.2773361206054688,99680
157,2.2604167461395264,100320
158,2.2724809646606445,100960
159,2.268481731414795,101600
160,2.274531126022339,102240
161,2.253617525100708,102880
162,2.2661216259002686,103520
163,2.2731292247772217,104160
164,2.260236978530884,104800
165,2.2559762001037598,105440
166,2.2409591674804688,106080
167,2.2717208862304688,106720
168,2.235691547393799,107360
169,2.225257396697998,108000
170,2.2205262184143066,108640
171,2.25254487991333,109280
172,2.2225475311279297,109920
173,2.1987810134887695,110560
174,2.2300071716308594,111200
175,2.1944358348846436,111840
176,2.215850353240967,112480
177,2.1962571144104004,113120
178,2.183478832244873,113760
179,2.1317543983459473,114400
180,2.149155616760254,115040
181,2.118783712387085,115680
182,2.1352193355560303,116320
183,2.132882595062256,116960
184,2.0951852798461914,117600
185,2.0749738216400146,118240
186,2.1110196113586426,118880
187,2.0719761848449707,119520
