,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,9.372537,0.17141818,1.9578826,1.7939276,3.2158773,0.061051935,2.7924433,2.0582712
1,5.3029547,0.17082043,1.9578599,2.2696078,1.9816055,0.061173093,2.7923937,2.232665
2,9.176313,0.17383207,1.9578763,1.7865597,4.162594,0.061159633,2.7924943,1.9631698
3,7.9431143,0.16255568,1.9578497,2.1254694,4.0992074,0.059452258,2.7925208,2.102883
4,8.362852,0.1604472,1.9578724,1.8978316,3.4204235,0.058818944,2.7922268,2.0427496
5,8.030356,0.17005035,1.9578482,1.9135262,3.7827609,0.060693372,2.7922053,2.0176105
6,9.903929,0.16629876,1.9577948,1.6206644,3.6778486,0.059530806,2.792141,1.960783
7,7.419214,0.16372113,1.95783,2.0967913,3.220088,0.059112675,2.792451,2.3271506
8,7.9708815,0.16130374,1.9578148,2.0408623,3.7876234,0.057826154,2.7922764,2.0073586
9,10.052187,0.16370314,1.9578017,1.8181686,3.8773568,0.0581456,2.7923734,2.0774453
10,10.842442,0.16976383,1.9577593,1.5090742,3.7602458,0.060421802,2.79214,1.9984497
11,7.3693376,0.16643924,1.9578058,2.2341807,3.509843,0.06016413,2.7921612,2.2107723
12,8.457856,0.17379075,1.9578184,1.896162,3.8741274,0.06191668,2.7920043,2.152403
13,7.9334755,0.16629256,1.9578325,1.9423435,3.2343347,0.060168453,2.7919729,2.2084308
14,9.988705,0.16489027,1.9578778,1.5969447,3.706443,0.059151195,2.791863,1.8558027
15,7.9262886,0.16290188,1.9578569,1.8896986,2.9820127,0.05966567,2.7918286,2.2860508
16,9.452814,0.16948155,1.9578933,1.8427954,3.636635,0.06112622,2.7919457,2.1851354
17,9.012076,0.16959536,1.957933,1.9622277,3.6270676,0.061416604,2.7917652,2.1188548
18,7.3211355,0.1642971,1.9579439,2.3555846,3.6689591,0.059116177,2.7915075,2.124673
19,7.758962,0.16839243,1.9577928,2.1001453,3.3724873,0.060448993,2.7912273,2.1638477
20,8.18928,0.16806532,1.9578165,1.6724038,3.9297483,0.060964327,2.791239,1.8335822
21,10.521727,0.16420113,1.9579008,1.5346454,3.320491,0.06024121,2.791131,2.0774493
22,7.373862,0.16530126,1.9578228,2.2609751,3.130575,0.060440905,2.791185,2.209514
23,8.568267,0.16657059,1.9578419,1.6664703,1.6304774,0.05980433,2.791173,2.358379
24,9.343654,0.16503613,1.9578452,1.8258822,3.4562044,0.059750743,2.7911305,2.4545436
25,9.056458,0.17068999,1.9578924,1.8444353,3.5390859,0.06087154,2.791081,1.9618657
26,9.001935,0.17305417,1.957864,1.8469813,3.7432256,0.06214909,2.790998,1.9202714
27,9.708547,0.16265453,1.9578531,1.8193957,3.7783058,0.059824664,2.7908583,2.067453
28,10.412092,0.16981305,1.9578192,1.5552064,3.2353876,0.060892474,2.790834,2.2004738
29,7.7503867,0.16620468,1.9577041,2.5056727,3.6250286,0.059739433,2.7907379,2.4117723
30,8.543332,0.1702293,1.9577061,1.9843317,3.9334178,0.06130457,2.79076,2.3051205
31,7.4053383,0.17274915,1.9577101,2.1547298,3.2505705,0.061931424,2.7908812,2.1227648
32,8.772849,0.16773598,1.9576831,1.8544006,3.774684,0.060370315,2.7909384,2.0365503
33,9.500872,0.17549759,1.9577276,1.6860411,3.6125886,0.0627373,2.790761,2.1880603
34,9.705827,0.17472376,1.9578195,1.8503788,3.9515781,0.06261413,2.7909935,2.0349
35,8.600895,0.1680084,1.9578407,1.8859587,4.10451,0.061190546,2.790749,1.9494395
36,7.473464,0.16294885,1.9578824,2.10144,3.4959,0.058609627,2.7907193,2.1106343
37,8.316731,0.17544632,1.9579347,1.9036435,3.1485746,0.0628192,2.790762,2.3001153
38,8.033792,0.16718197,1.9578738,1.6517416,2.575683,0.06141436,2.7908247,1.9390619
39,9.264349,0.1656428,1.9578832,1.7448825,3.2545488,0.060960382,2.7907295,2.0835137
40,7.45578,0.1704539,1.9579663,2.206617,3.120823,0.06118121,2.79066,2.2559538
41,11.1927805,0.18102221,1.9580216,1.354878,3.3758712,0.06321569,2.790449,2.184364
42,9.949102,0.16617572,1.9580362,1.6431868,3.3670092,0.0612249,2.7903233,2.0797973
43,7.214292,0.16410702,1.9581003,1.9476291,3.6232195,0.061054487,2.7902534,1.9266341
44,9.782484,0.17760353,1.9580888,1.7916642,4.318179,0.06424546,2.7905369,2.1449163
45,6.071539,0.17126599,1.9580692,2.1585498,3.4980962,0.06178391,2.790502,2.0747435
46,8.446935,0.16925663,1.9580129,1.9755776,3.2527397,0.061804466,2.7905402,2.139332
47,9.451113,0.17225322,1.9580045,1.7548612,3.7090807,0.06310171,2.7905993,1.9209944
48,9.261732,0.16108339,1.9580445,1.7884281,3.895115,0.0595124,2.7906406,2.1981585
49,6.709442,0.17435232,1.9580175,1.8563855,2.3801906,0.06272556,2.7906628,1.9989367
50,9.107622,0.16706048,1.9580067,1.8234954,3.600893,0.061646182,2.7908537,2.0689187
51,9.386533,0.16871248,1.9580275,1.7907052,4.3744426,0.062257994,2.7907264,1.9037292
52,8.735479,0.17766355,1.9580121,1.7797259,2.918388,0.064489566,2.7904716,2.061902
53,7.823426,0.16881238,1.9580239,2.070413,3.1281064,0.06299392,2.7905452,2.1034136
54,9.346052,0.1681713,1.957937,1.9066633,3.8442488,0.061768793,2.7905333,2.035976
55,8.41065,0.16903566,1.9578785,2.0430791,4.0256133,0.062511735,2.7904692,2.0301902
56,7.9571095,0.16408081,1.9579214,1.657861,3.481557,0.061169844,2.7902725,2.083244
57,10.816224,0.17484573,1.9578767,1.4190257,3.7600436,0.06402194,2.7903996,2.4961092
58,10.620138,0.16337425,1.9578639,1.5523823,3.5326183,0.062161695,2.7904055,1.924456
59,8.131529,0.17096919,1.9578711,1.952526,4.2126184,0.06299398,2.7903762,2.0194013
60,5.435708,0.17313606,1.9578217,1.911812,3.059293,0.06323413,2.7906873,1.8270482
61,7.618174,0.16718851,1.9577417,1.8852793,3.2488155,0.06252297,2.7908185,2.2968233
62,7.4723616,0.17643811,1.9578075,1.9086058,3.246023,0.064756796,2.7907045,1.9714271
63,7.739016,0.16982585,1.9578415,2.240771,4.1531878,0.06338407,2.7907743,2.0943062
64,9.077444,0.17659788,1.9578654,1.6956947,4.080752,0.063892365,2.790738,1.9932996
65,7.61347,0.16840419,1.9578416,1.9682872,3.2173653,0.06221484,2.7908783,2.201675
66,8.5910425,0.17267017,1.9578744,1.865282,3.4996512,0.06394465,2.7907012,2.008758
67,5.7006173,0.1678354,1.9579498,1.9519407,3.318512,0.062725015,2.790598,1.8700504
68,8.363811,0.16735163,1.9579201,2.013318,3.379099,0.062458318,2.7906806,2.2205763
69,8.693554,0.16917327,1.9579583,2.0148327,3.8500109,0.06429579,2.7906249,2.271041
70,9.557747,0.16954814,1.9578968,1.6460725,4.0758796,0.063130006,2.7905943,1.9486588
71,8.842774,0.17404135,1.9578145,1.8182626,3.1147609,0.06427419,2.79063,2.2513213
72,8.768069,0.16716139,1.9577805,1.9545577,4.0495358,0.0630015,2.7906408,2.145029
