,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,8.597616,0.33077663,1.8039305,1.9168978,3.9307392,0.2150524,2.7616115,1.9202291
1,9.011172,0.3294028,1.8039247,1.6272953,3.9829817,0.21121268,2.7616167,1.9506661
2,9.312823,0.34855765,1.8039113,1.7501254,4.551975,0.2342904,2.761556,1.9381607
3,10.441067,0.36272305,1.8038925,1.6773269,4.3452764,0.22945654,2.761598,2.025939
4,8.377071,0.32452598,1.8038695,2.0542052,4.6255155,0.22750635,2.761733,1.8599834
5,8.1088505,0.3040012,1.803878,2.0931754,4.3296785,0.21901016,2.7616286,1.866957
6,9.165213,0.35540783,1.8038479,1.8293395,3.8909326,0.2265786,2.7616415,2.0079217
7,10.663076,0.33506328,1.8038542,1.6019847,4.6230726,0.22382578,2.7616198,1.9816669
8,9.208744,0.35581097,1.8038456,1.8372194,3.9360268,0.21234997,2.7616441,2.0585136
9,10.546181,0.3689276,1.8038019,1.5458393,4.4620757,0.22815731,2.7616808,2.0493557
10,8.43805,0.35751215,1.8037859,2.0347645,3.8280892,0.22006162,2.7617517,2.051354
11,8.641358,0.30622283,1.8037753,1.7056016,4.2930856,0.20580888,2.761756,1.8471758
12,8.094658,0.3671054,1.8037827,2.07174,4.008004,0.2209508,2.7617414,2.0099196
13,8.356232,0.32331225,1.803763,1.9614716,4.1029534,0.21713586,2.7617528,1.9624717
14,8.729396,0.33866596,1.8037676,1.9157175,4.3259263,0.2237171,2.7617667,1.9106452
15,9.756942,0.35997167,1.8037858,1.6924766,4.68199,0.2370542,2.761825,2.0030034
16,8.246955,0.3428924,1.803756,2.0958474,4.327325,0.23552136,2.7618446,1.8818154
17,8.493044,0.30637488,1.8037367,1.7376599,4.332004,0.2120035,2.761869,1.8835622
18,9.328313,0.35213226,1.8037475,1.7917324,4.432189,0.23661146,2.7618845,1.9009794
19,8.867012,0.34635225,1.8037461,1.98384,4.0674725,0.21699639,2.7618883,2.1059582
20,10.776187,0.3397215,1.8037385,1.6349872,4.056517,0.22146395,2.7619581,1.9807793
21,6.484545,0.31329054,1.8037199,2.5876327,3.770392,0.20878541,2.7620165,1.917429
22,8.146622,0.3069608,1.8036762,2.1257963,4.173142,0.20949736,2.7620382,1.96972
23,9.611015,0.33343554,1.8037081,1.7735714,3.894851,0.21650735,2.762074,1.9974577
24,7.3748245,0.31344298,1.8036867,2.2468379,3.733696,0.20376107,2.7621171,1.9784527
25,9.303989,0.35244673,1.8036978,1.7073659,3.8644366,0.21725997,2.7621622,2.1149287
26,9.190539,0.33393615,1.8036968,1.7649627,4.228805,0.21916632,2.762151,1.865048
27,9.994613,0.33948913,1.8036513,1.687024,4.9696393,0.23320338,2.7621944,1.8552746
28,7.438706,0.30658025,1.8036582,2.116086,4.422321,0.20850012,2.762182,1.8283277
29,10.190054,0.33868384,1.8036586,1.5606924,4.3811526,0.23689122,2.7621381,1.9193975
30,9.535466,0.35403213,1.8036398,1.9372928,4.3438864,0.22931592,2.7621117,1.8419076
31,9.715928,0.3654203,1.8036561,1.7881063,4.0559497,0.22547273,2.762133,2.127753
32,8.471257,0.3256183,1.8036798,2.056662,3.5710273,0.208463,2.7621386,2.020435
33,10.485607,0.38597,1.803697,1.5692579,4.623085,0.24891701,2.7621195,1.9629748
34,8.4620695,0.31722617,1.8036882,2.0586762,4.0525312,0.20969185,2.762142,1.8637291
35,10.849128,0.3739457,1.8036972,1.4825402,4.1696353,0.24407478,2.762157,2.021073
36,9.902118,0.312864,1.8036983,1.6896471,4.9424376,0.22293678,2.7622383,1.7845881
37,12.085879,0.380439,1.803697,1.3081385,4.418666,0.24521041,2.7622392,2.0168648
38,8.536511,0.3597957,1.8036906,2.0871634,3.993032,0.23301709,2.762277,1.9892232
39,8.40773,0.3327416,1.8036836,2.0506847,4.2257,0.2253379,2.7623162,1.9066187
40,10.251512,0.361593,1.8036679,1.6087707,4.4910994,0.2252707,2.762334,1.9882003
41,6.8426228,0.2861191,1.8036666,1.8800682,4.2938685,0.21010265,2.762335,1.7590506
42,8.31346,0.314826,1.8036493,2.0801878,3.5170536,0.19848748,2.7624168,2.009185
43,12.054855,0.38859534,1.8036367,1.40577,4.488331,0.25357264,2.7624018,1.9063033
44,9.393551,0.33740953,1.803646,1.78846,3.9165337,0.2189819,2.7624073,1.9795737
45,9.701941,0.34821662,1.8036667,1.7556647,4.5323267,0.2302582,2.762422,1.9186348
46,10.3744335,0.3643606,1.803666,1.4889857,4.254032,0.22064273,2.7622757,2.0953133
47,7.8567314,0.35765126,1.8036635,2.2236817,4.240161,0.21184692,2.762277,2.098339
48,8.856228,0.33106068,1.8036668,1.8201065,4.0525727,0.20972991,2.7622952,1.9048594
49,8.261729,0.30045632,1.8036742,2.0322204,4.527711,0.2030448,2.7622771,1.8478127
50,8.842318,0.31473327,1.8036791,1.8447939,4.41106,0.23052058,2.7622313,1.8296628
51,9.555886,0.34416473,1.8036901,1.953757,4.259079,0.22731328,2.7621617,2.0040174
52,9.436128,0.35538384,1.803668,1.8197612,4.4241533,0.23494563,2.7621903,1.9815097
53,8.256471,0.3422896,1.8036479,2.0931244,3.4687817,0.20427017,2.7622597,2.0368128
