,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,9.386392,0.15309939,1.8728046,1.5550544,1.6489286,0.064304315,2.8186336,2.5318987
1,8.268479,0.14879884,1.872792,1.835477,1.4075439,0.06299284,2.8187652,2.6392384
2,9.508326,0.15423095,1.872861,1.486713,0.89616245,0.066531405,2.8187294,2.6897135
3,9.616977,0.14898258,1.8728954,1.527867,1.6732883,0.06466935,2.8184757,2.4679134
4,7.3342757,0.14903748,1.8729088,1.9545132,1.8867308,0.06402885,2.8182108,2.5481348
5,7.441199,0.14950128,1.8729832,2.0268264,2.2062175,0.06327065,2.8183486,2.3863885
6,8.5264435,0.15087752,1.8729706,1.8081757,1.4022402,0.06413187,2.8182828,2.4164798
7,8.92684,0.152375,1.8729725,1.7894373,1.5530168,0.06519157,2.818196,2.3575122
8,9.993819,0.15430182,1.8729573,1.4516052,1.3596845,0.066266514,2.818104,2.6540766
9,8.65622,0.15308614,1.872879,1.9136282,1.5228299,0.06498814,2.8181741,2.5272422
10,8.847812,0.15303987,1.8729917,1.7288295,1.7473375,0.06499801,2.8180914,2.2575684
11,8.298851,0.15284069,1.8729948,1.8648567,1.5722386,0.065466344,2.8182068,2.4016905
12,9.398582,0.15545192,1.8730103,1.7283956,1.7083296,0.06616215,2.8180082,2.6336093
13,9.072509,0.14898632,1.8729943,1.6927686,1.4987571,0.06382588,2.8178124,2.313192
14,8.783142,0.15146275,1.8729496,1.822232,1.7731235,0.065297075,2.817813,2.3823211
15,9.94538,0.153414,1.8729839,1.5263599,1.460706,0.06609375,2.8179948,2.6045423
16,7.2067347,0.15302359,1.8730413,2.1091535,1.6986786,0.065573834,2.8180776,2.1890566
17,8.115278,0.15352531,1.8731071,1.9676286,1.5081869,0.06548015,2.8183281,2.63761
18,6.562681,0.15305439,1.8730916,1.8860065,1.5803442,0.06632445,2.8181353,2.2823074
19,8.146464,0.14752965,1.8730661,1.7851183,1.2349162,0.06292538,2.818054,2.508284
20,5.5329814,0.14808913,1.8730394,2.0023396,1.4132202,0.06448114,2.8181312,2.1201818
21,8.463519,0.15478128,1.8730385,1.8085785,1.3064626,0.06689839,2.818418,3.0249927
22,9.893001,0.14922878,1.8730185,1.4848738,1.635188,0.064525,2.8187313,2.3648098
23,9.56569,0.1554413,1.8729997,1.6631603,1.6679577,0.06679604,2.8186457,2.4573984
24,7.0744123,0.15323742,1.8729999,2.238811,1.8631552,0.065792575,2.8190262,2.3084834
25,8.395733,0.14812252,1.8730396,1.8615435,1.5015707,0.0636966,2.8187766,2.4651678
26,8.202152,0.15373422,1.8730394,1.8087833,1.8380814,0.066584006,2.8185992,2.0844803
27,6.3928914,0.14925231,1.8731657,2.377809,1.8725817,0.065133914,2.818922,2.2964134
28,9.351051,0.15338594,1.8732713,1.6377724,1.5507528,0.067381546,2.8187938,2.3334575
29,10.923905,0.15722877,1.8732507,1.4387802,0.9611633,0.06808803,2.8188615,3.046847
30,7.3644476,0.15425955,1.8732493,1.9827442,1.4962478,0.06585257,2.818922,2.6655233
31,10.631375,0.15155135,1.8732613,1.4009923,1.0125663,0.066178456,2.8191047,2.7987509
32,7.2797346,0.1477842,1.8733296,2.2149491,1.7636887,0.06449244,2.819017,2.477623
33,10.050143,0.15689152,1.8733655,1.5155405,1.2223883,0.06866133,2.8191617,3.0947857
34,8.564033,0.1558675,1.873342,1.8434378,1.9614263,0.06764415,2.819361,2.0946422
35,8.243425,0.15269691,1.8733162,1.8790438,1.8106761,0.06718181,2.8196704,2.2820656
36,9.398029,0.1506378,1.8732785,1.7035047,1.5155913,0.06510411,2.8195527,2.5904477
37,9.191659,0.1510341,1.8733108,1.6684262,1.6224024,0.06656949,2.819611,2.8209662
38,7.7279005,0.15528087,1.8732469,1.9989213,2.2199707,0.06730815,2.8200164,2.1876569
39,7.7139945,0.15692456,1.8732145,1.9681668,1.9075185,0.0682972,2.8199506,2.238804
40,7.7555842,0.15175433,1.8732469,1.8811797,2.112837,0.06636564,2.8198984,2.3638113
41,6.9547396,0.150933,1.8732754,2.022115,1.8436521,0.067260906,2.8200016,2.204409
42,10.562492,0.15664813,1.8733522,1.5482827,1.4029468,0.06890017,2.8202963,2.6969154
43,8.825334,0.15065499,1.8732828,1.8498551,1.574561,0.06658629,2.8202224,2.4646096
44,9.012982,0.15796222,1.8732862,1.6629945,1.9553422,0.06884792,2.820407,2.4270725
45,8.964485,0.1524558,1.8733569,1.7717537,2.1957624,0.06706923,2.8203704,2.4151888
46,6.805071,0.15167022,1.873414,2.343826,1.8756052,0.066834606,2.8206637,2.4000525
47,7.7324843,0.15366867,1.8735623,2.0573514,2.0977614,0.06721951,2.8208625,2.2977986
48,10.186476,0.15367143,1.873587,1.4273673,1.5754904,0.06894304,2.8209512,2.756107
49,6.319155,0.15458979,1.8735923,1.8443807,1.1255039,0.06834935,2.8209114,2.2845094
50,5.8152914,0.14891624,1.8735921,2.4124572,1.7549652,0.06674733,2.8209999,2.5628397
