,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,10.25553,0.21243256,1.9260937,1.4055767,4.8439527,0.103125796,2.6893284,1.7043368
1,10.129932,0.21078153,1.9260548,1.5283428,4.6495113,0.10197101,2.6892698,1.553232
2,6.6109905,0.19642113,1.9259483,1.8523988,3.107047,0.09518362,2.6892982,1.815178
3,7.8825803,0.20550096,1.925918,1.8567188,3.5894282,0.098096564,2.6892016,1.837975
4,8.528466,0.2087126,1.9259241,1.7560784,5.354255,0.10117652,2.6886783,1.6208509
5,9.134791,0.20358859,1.9258268,1.8481696,5.0385046,0.09921024,2.6887453,1.7468678
6,7.034856,0.19910607,1.9257237,1.9715763,3.5868995,0.09596801,2.6887288,1.7101853
7,9.158635,0.20880288,1.9256682,1.6387758,4.490537,0.09944314,2.688431,1.6865423
8,8.918209,0.2028907,1.9256768,1.7943913,4.444644,0.09914252,2.6884851,1.7242411
9,6.343607,0.20360012,1.9257226,1.8813378,2.8010983,0.096646994,2.6884763,1.859932
10,10.766994,0.21684968,1.925727,1.4683957,6.302219,0.104065776,2.6884644,1.6105661
11,7.8018384,0.21035738,1.9256876,1.9524444,3.9736068,0.101012126,2.6880708,1.8717281
12,8.517076,0.20425372,1.9256734,1.9658362,4.678024,0.1000913,2.6877263,1.6601907
13,8.904589,0.21664833,1.9256508,1.9702041,4.7659345,0.10348471,2.6875582,1.7322567
14,9.704765,0.21601905,1.9256543,1.6085887,5.148955,0.10460762,2.6875768,1.7481868
15,8.172516,0.21229178,1.9257189,1.8035266,4.750607,0.10167513,2.6869736,1.6801013
16,8.847065,0.20192927,1.9258026,1.8949919,4.3299,0.09889827,2.687023,1.6886446
17,8.828941,0.20771986,1.9258072,1.8036302,4.9663715,0.09960759,2.6870522,1.7585483
18,8.563279,0.20556809,1.9257759,2.113685,4.8057804,0.09861064,2.6871352,1.8458905
19,8.656993,0.20763266,1.9256608,1.9594592,5.7314796,0.10087295,2.6866646,1.6539074
20,8.243292,0.21577556,1.9256151,2.0256662,5.088838,0.10485151,2.6861417,1.6556712
21,8.805263,0.22015351,1.9252834,1.9003328,4.9595294,0.10742489,2.6863322,1.7980822
22,9.9013605,0.20663999,1.9251798,1.6429701,5.0991035,0.10249881,2.6865494,1.6614289
23,8.4946785,0.21019384,1.9251921,1.8670332,5.571736,0.10379324,2.6869097,1.6518372
24,8.647685,0.19965525,1.9253101,2.0906618,4.880112,0.0982766,2.6871736,1.705257
