,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,10.875714,0.17579064,1.8925955,1.7793161,6.875833,0.09636663,2.7872524,1.5073181
1,9.808742,0.18296736,1.8926119,1.8703692,4.9679003,0.10088098,2.787229,1.6194187
2,9.677386,0.18198884,1.8926193,1.8663478,5.595942,0.10126016,2.7871995,1.6986915
3,9.843905,0.17616811,1.8926793,1.7752032,5.7279096,0.09880078,2.787157,1.5560927
4,7.697122,0.1792398,1.8926713,2.417767,4.378609,0.09966185,2.7871287,1.8539629
5,8.460574,0.17665137,1.8926998,2.0872912,4.464841,0.09711702,2.787134,1.7660716
6,9.30436,0.18049268,1.892669,1.8624362,5.354917,0.10078736,2.7871006,1.5795301
7,11.173931,0.1805982,1.8926201,1.475515,7.478869,0.10159663,2.7871053,1.4238809
8,6.8328466,0.17518915,1.892609,2.1598494,3.4339657,0.0971217,2.7871966,1.9237939
9,9.095719,0.17263068,1.8925668,1.9997617,5.6424394,0.09601233,2.7871637,1.759968
10,9.711394,0.18099807,1.89256,1.8099796,5.687713,0.100855134,2.7871785,1.6099114
11,9.560884,0.1795051,1.8926421,1.8578869,6.997575,0.10088849,2.7871106,1.5181034
12,9.317893,0.17731336,1.8925582,1.6351004,6.101008,0.09853171,2.7871695,1.4711899
13,9.250151,0.17942396,1.8925723,2.0308232,5.208758,0.100097135,2.787157,1.6574411
14,10.353591,0.17918488,1.8924932,1.6430222,6.768229,0.099650614,2.7871985,1.5321959
15,12.351897,0.17932737,1.892392,1.4210486,8.807602,0.100920774,2.7871485,1.451637
16,10.63646,0.18545863,1.8922516,1.6246889,6.185206,0.10405318,2.7871816,1.5018967
17,11.063493,0.18282259,1.8921342,1.5779575,7.8825727,0.1049356,2.7871504,1.4291672
18,11.158029,0.17646915,1.8921268,1.5453805,6.971146,0.09885019,2.787129,1.3861367
19,9.8160305,0.17882022,1.8921268,1.6890064,6.4311523,0.102009736,2.7871566,1.5274792
20,10.594933,0.17646487,1.8921791,1.6760789,6.3229814,0.09999721,2.787114,1.5018201
21,10.535836,0.18247963,1.8920943,1.5729513,7.657799,0.10322068,2.7871542,1.4086483
22,10.596728,0.180241,1.8920186,1.6952981,7.216627,0.1027949,2.7871811,1.5050908
23,8.604741,0.17899342,1.8920035,2.0540457,4.997703,0.10018052,2.7871149,1.631016
24,8.60603,0.17557706,1.8920089,2.0658906,4.3861294,0.100414135,2.7871304,1.6643744
25,9.600434,0.18635046,1.891991,1.9905875,5.9052973,0.1040941,2.7870762,1.7150972
26,8.352295,0.18385002,1.8919281,1.7391838,5.081275,0.10378492,2.7870998,1.514774
27,11.242968,0.18471624,1.8918415,1.5288119,7.5256367,0.10555488,2.787191,1.4135023
28,7.600215,0.18005323,1.891806,2.2496436,4.221362,0.10037526,2.7872288,1.759971
29,10.151463,0.1776411,1.8918111,1.6658446,6.5771403,0.10161941,2.787258,1.4962996
30,8.289477,0.17484595,1.8917363,1.9682872,4.658945,0.09928298,2.78737,1.7296191
31,10.184733,0.1798279,1.8918041,1.7444878,7.140992,0.101886496,2.7874227,1.5940598
32,10.386879,0.18344462,1.8918052,1.6350935,6.548469,0.104905084,2.7874207,1.5443112
33,7.1082506,0.1792834,1.8917507,2.684441,3.6986945,0.102774754,2.7874558,1.968818
34,10.349687,0.18412685,1.8917744,1.5337405,7.21037,0.10452825,2.787517,1.4898661
35,9.889659,0.18135741,1.8917186,1.750025,6.351036,0.10427217,2.7875915,1.5172331
36,9.242916,0.1778761,1.8916997,1.8691447,5.366979,0.10149195,2.7875528,1.673446
37,7.2079716,0.17459482,1.8916023,1.8532856,3.6080718,0.10098334,2.7875931,1.6626335
38,9.124396,0.18126567,1.8915242,2.000884,4.8966775,0.10328517,2.7875993,1.7567402
39,9.527318,0.18046847,1.8916177,1.9306813,6.0996246,0.10310483,2.7874916,1.5296518
40,9.524716,0.18034695,1.8915641,1.9054464,6.563348,0.10476892,2.7875402,1.5483098
41,9.499018,0.1769317,1.8915794,1.8695706,5.8471866,0.10124634,2.7876096,1.6640464
42,8.479639,0.17502137,1.89153,2.1211135,5.1164637,0.09928622,2.7876153,1.7389708
43,6.575214,0.18352269,1.8915368,2.1670938,2.807724,0.104602,2.7875578,2.167858
44,9.207756,0.1784109,1.8914381,1.8201065,5.68419,0.10343301,2.7876356,1.5798237
45,8.27191,0.17419699,1.8914064,2.0096824,5.1796255,0.099636264,2.7876246,1.6845282
46,7.1204395,0.18338966,1.8912883,1.8676691,4.4852777,0.10523634,2.7876198,1.6512662
47,9.58555,0.18178268,1.891231,2.0216138,5.3935885,0.103306234,2.787725,1.7509778
48,7.315569,0.17528932,1.891249,2.1774273,3.7860496,0.09959143,2.7877285,1.8549625
49,10.132159,0.17985328,1.8911669,1.7140269,6.0427136,0.10524205,2.7878087,1.5193372
50,12.001172,0.17618471,1.8910846,1.4142501,8.591988,0.10438694,2.7879002,1.3526163
51,11.495451,0.18199503,1.8910317,1.6107961,8.668437,0.10657446,2.7879941,1.4766431
52,6.3961387,0.18779123,1.8910311,1.9376781,3.618097,0.10748788,2.7880492,1.9960245
53,10.729902,0.18247078,1.8908914,1.7674993,7.0233703,0.10535306,2.7880998,1.5504878
54,7.279882,0.18129164,1.8908429,1.8409872,4.4538746,0.10467856,2.7881103,1.6598017
55,8.656787,0.18402973,1.8907442,2.0098383,4.9339213,0.1081692,2.7881346,1.7302315
56,10.544996,0.18238267,1.8905938,1.80553,6.7292953,0.10801262,2.788178,1.539613
57,8.175742,0.18207267,1.8904654,2.0509667,4.88842,0.10825956,2.7882333,1.6979829
58,10.32356,0.1848165,1.8905077,1.843492,7.3480334,0.10915973,2.788337,1.5457387
59,11.064881,0.18485191,1.8905033,1.5973514,7.1328607,0.10996089,2.7883248,1.446236
60,10.579561,0.18699503,1.8904647,1.6727953,7.2211256,0.109899685,2.7883425,1.5163534
61,9.22549,0.18542401,1.8903604,1.9147248,6.145946,0.1098696,2.788348,1.5660332
62,7.571386,0.18286534,1.8902216,2.3179572,4.52228,0.10924865,2.7884994,1.7835552
63,10.658799,0.18030153,1.8901982,1.6416378,7.593407,0.10799434,2.7885423,1.4612893
64,11.443253,0.18824068,1.8900956,1.5938337,8.178624,0.11367635,2.7886305,1.4333358
65,9.535745,0.17940049,1.8899806,1.850673,6.418362,0.10805527,2.7886596,1.5215017
66,10.662837,0.17636175,1.8897759,1.7355498,7.4594784,0.106494114,2.7888763,1.5730349
67,9.188117,0.19157268,1.8897514,1.8486935,6.2870426,0.117645726,2.7889917,1.5407841
68,9.578461,0.18574914,1.889728,1.8648206,6.1439576,0.11162634,2.7890697,1.6005085
69,8.8877,0.18045048,1.8895578,1.668995,6.0135875,0.11211101,2.7890913,1.4841111
70,7.7450423,0.18542697,1.8895297,2.3559415,3.3963127,0.11295905,2.7890513,1.9879607
71,10.973038,0.19394004,1.8893381,1.660049,7.4187803,0.118663095,2.7890918,1.4996914
72,9.850409,0.18922147,1.8891463,1.8185333,7.2634063,0.11599326,2.7893293,1.4468751
73,9.395681,0.1972308,1.888938,1.8290199,5.5007706,0.12051809,2.7894235,1.5104911
74,9.764685,0.18529007,1.8887535,1.7859788,5.8769684,0.11371446,2.7895417,1.585536
75,7.6797066,0.19241078,1.8886447,2.464892,3.7355385,0.11809075,2.789617,1.8949338
76,8.274293,0.17822881,1.8885102,2.127495,4.2959995,0.1089293,2.7896957,1.7843502
77,9.877535,0.19408222,1.8884574,1.9216896,5.6773915,0.120038725,2.789791,1.6837695
78,10.504183,0.18495277,1.8882936,1.586404,7.6885896,0.117854,2.7898633,1.405235
