,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,9.538284,0.0615022,1.8656076,1.7732482,1.529678,0.016768089,2.710644,2.5347018
1,10.023474,0.063972086,1.8656129,1.7445173,0.9878477,0.017346406,2.7105606,3.165476
2,8.545577,0.0634879,1.8656017,1.961955,1.4075083,0.017337736,2.7105517,2.655396
3,8.600096,0.063661516,1.8656068,2.0573587,1.3257338,0.017218774,2.7105334,2.719096
4,10.183967,0.063820586,1.8656123,1.639949,1.1817863,0.017725691,2.71051,3.1761367
5,7.6597137,0.06293625,1.8656062,2.2018073,1.5660483,0.016925987,2.71048,2.4106805
6,10.209884,0.0634849,1.8655998,1.7455512,1.5451483,0.017124187,2.71049,2.417885
7,8.508235,0.06225737,1.8656013,2.08295,1.0373293,0.0166251,2.7104964,3.1436038
8,5.693089,0.063606456,1.8655956,1.9282207,1.5737836,0.016648453,2.7105408,2.3052666
9,11.411328,0.06381293,1.8655733,1.5330838,1.3733087,0.017222144,2.7106106,2.3853261
10,8.925967,0.064874604,1.8655955,1.6802574,1.5743096,0.017483944,2.7105563,2.4706302
11,9.565171,0.06362818,1.865601,1.8451864,1.5540233,0.017083624,2.7105887,2.712887
12,10.853345,0.06349998,1.8656104,1.6623337,1.2956262,0.017159056,2.710536,3.2590458
13,9.845962,0.06337159,1.865629,1.7511151,1.2977246,0.017442528,2.7106066,2.9164085
14,11.734785,0.063765116,1.8656439,1.3788562,1.3284768,0.017410496,2.710593,2.9418623
15,11.535849,0.064245574,1.8656284,1.4977206,1.4417937,0.017551713,2.7106745,2.8312395
16,7.979803,0.06395445,1.8656098,2.1906114,1.282744,0.01718279,2.7108018,2.8098874
17,11.170192,0.06378721,1.865602,1.6158324,1.1097823,0.017345164,2.7108343,3.0682902
18,6.556972,0.06337556,1.865582,2.5708287,1.5125211,0.016907793,2.710819,2.738698
19,9.79447,0.0628134,1.8655918,1.7052438,1.497447,0.016897513,2.7107966,2.583146
20,7.392731,0.06440088,1.8655881,1.7984042,1.4714357,0.01710492,2.7107413,2.5530689
21,8.292915,0.06398566,1.86557,1.7756499,1.4330367,0.017279226,2.710813,2.6038644
22,8.392409,0.06384606,1.865578,1.7244625,1.5299215,0.017082734,2.710869,2.4059079
23,9.496776,0.062908635,1.8655759,1.5778824,1.6300758,0.016646972,2.7108953,2.4465332
24,9.036039,0.063580096,1.8655766,1.9437379,1.6429265,0.016861144,2.7109058,2.699722
25,6.8050528,0.06259506,1.8655925,1.9096446,1.6095186,0.016489536,2.7109313,2.3282778
26,8.696299,0.063161716,1.8655895,2.0305972,1.3986374,0.017050233,2.7109058,2.8115954
27,10.682875,0.06455926,1.8655683,1.5768363,0.9607912,0.017246863,2.710886,3.3066704
28,9.486273,0.063530676,1.8655754,1.8173084,1.69141,0.01701754,2.7108953,2.464317
29,10.147052,0.063604236,1.865587,1.6073412,1.322478,0.017332342,2.7109263,3.0854266
30,8.407014,0.06406754,1.8656081,2.1564953,1.2974803,0.017315943,2.7109756,2.5933743
