,losses,counter
0,2.3286499977111816,0
1,2.3044943809509277,640
2,2.310626268386841,1280
3,2.3160042762756348,1920
4,2.31341814994812,2560
5,2.2988691329956055,3200
6,2.3151423931121826,3840
7,2.3040659427642822,4480
8,2.2860522270202637,5120
9,2.3085429668426514,5760
10,2.30159068107605,6400
11,2.295010566711426,7040
12,2.3028666973114014,7680
13,2.3019065856933594,8320
14,2.300994396209717,8960
15,2.294684886932373,9600
16,2.3077268600463867,10240
17,2.295910120010376,10880
18,2.2832460403442383,11520
19,2.263089179992676,12160
20,2.2786903381347656,12800
21,2.2636682987213135,13440
22,2.2682242393493652,14080
23,2.2500100135803223,14720
24,2.2262868881225586,15360
25,2.229362726211548,16000
26,2.2053518295288086,16640
27,2.104227304458618,17280
28,2.1005234718322754,17920
29,2.0527243614196777,18560
30,2.0635550022125244,19200
31,1.9438871145248413,19840
32,2.0107274055480957,20480
33,1.9609692096710205,21120
34,1.9135233163833618,21760
35,1.783235788345337,22400
36,1.713587999343872,23040
37,1.7581555843353271,23680
38,1.7601336240768433,24320
39,1.7032814025878906,24960
40,1.4778804779052734,25600
41,1.6668829917907715,26240
42,1.4658197164535522,26880
43,1.4822030067443848,27520
44,1.4941363334655762,28160
45,1.342358112335205,28800
46,1.371016502380371,29440
47,1.3191800117492676,30080
48,1.3271849155426025,30720
49,1.1937590837478638,31360
50,1.126457929611206,32000
51,1.094172477722168,32640
52,1.0738861560821533,33280
53,1.1060222387313843,33920
54,1.119780421257019,34560
55,1.1395245790481567,35200
56,0.8988426327705383,35840
57,0.907493531703949,36480
58,0.8374200463294983,37120
59,0.9995834827423096,37760
60,0.849016010761261,38400
61,0.780207633972168,39040
62,0.8791260719299316,39680
63,0.8339173793792725,40320
64,0.8427091836929321,40960
65,0.7655298113822937,41600
66,0.6823254227638245,42240
67,0.7583544850349426,42880
68,0.7297587990760803,43520
69,0.8324465155601501,44160
70,0.68124920129776,44800
71,0.6398138403892517,45440
72,0.6052124500274658,46080
73,0.7239276170730591,46720
74,0.6214067339897156,47360
75,0.5595399141311646,48000
76,0.6461935043334961,48640
77,0.5101518034934998,49280
78,0.7352485656738281,49920
79,0.554896891117096,50560
80,0.7102259993553162,51200
81,0.5289725065231323,51840
82,0.5857310891151428,52480
83,0.4361709952354431,53120
84,0.6048720479011536,53760
85,0.6957805752754211,54400
86,0.5102243423461914,55040
87,0.4264933466911316,55680
88,0.5966564416885376,56320
89,0.7122576832771301,56960
90,0.5365011096000671,57600
91,0.5968549251556396,58240
92,0.44707006216049194,58880
93,0.5369982123374939,59520
94,0.39440813660621643,60000
95,0.46845728158950806,60640
96,0.31223064661026,61280
97,0.445663720369339,61920
98,0.34497302770614624,62560
99,0.24304409325122833,63200
100,0.3787660300731659,63840
101,0.34333789348602295,64480
102,0.437224417924881,65120
103,0.43103650212287903,65760
104,0.27334871888160706,66400
105,0.40983638167381287,67040
106,0.5052956938743591,67680
107,0.4390237331390381,68320
108,0.4966697096824646,68960
109,0.3802585303783417,69600
110,0.7107661962509155,70240
111,0.19135668873786926,70880
112,0.27779489755630493,71520
113,0.47703373432159424,72160
114,0.3116300404071808,72800
115,0.6699487566947937,73440
116,0.38350340723991394,74080
117,0.2138395607471466,74720
118,0.2598550617694855,75360
119,0.4381504952907562,76000
120,0.3910067677497864,76640
121,0.4529668986797333,77280
122,0.20853789150714874,77920
123,0.30458274483680725,78560
124,0.2953347861766815,79200
125,0.37374332547187805,79840
126,0.44247865676879883,80480
127,0.508570671081543,81120
128,0.5061302185058594,81760
129,0.3614826500415802,82400
130,0.6914278268814087,83040
131,0.28351810574531555,83680
132,0.4276490807533264,84320
133,0.34878766536712646,84960
134,0.32611751556396484,85600
135,0.3832490146160126,86240
136,0.3032112717628479,86880
137,0.3317953646183014,87520
138,0.25716426968574524,88160
139,0.38450726866722107,88800
140,0.2923928499221802,89440
141,0.2094479501247406,90080
142,0.3077232539653778,90720
143,0.32938212156295776,91360
144,0.3645069897174835,92000
145,0.4040001928806305,92640
146,0.3681037724018097,93280
147,0.3019258975982666,93920
148,0.40430551767349243,94560
149,0.2141675502061844,95200
150,0.3264109790325165,95840
151,0.23418313264846802,96480
152,0.31388765573501587,97120
153,0.2989238500595093,97760
154,0.24107122421264648,98400
155,0.21704551577568054,99040
156,0.23632553219795227,99680
157,0.27872639894485474,100320
158,0.2126268446445465,100960
159,0.32860150933265686,101600
160,0.1383499652147293,102240
161,0.27720925211906433,102880
162,0.3342934250831604,103520
163,0.23573394119739532,104160
164,0.3055083751678467,104800
165,0.23804432153701782,105440
166,0.3600884974002838,106080
167,0.174946591258049,106720
168,0.22428612411022186,107360
169,0.2853052020072937,108000
170,0.13976839184761047,108640
171,0.15744711458683014,109280
172,0.21730566024780273,109920
173,0.2527397871017456,110560
174,0.20121078193187714,111200
175,0.40282195806503296,111840
176,0.30830031633377075,112480
177,0.23550961911678314,113120
178,0.12685847282409668,113760
179,0.2863621115684509,114400
180,0.18475504219532013,115040
181,0.19333119690418243,115680
182,0.2945954501628876,116320
183,0.11498687416315079,116960
184,0.22161085903644562,117600
185,0.2104015350341797,118240
186,0.20585615932941437,118880
187,0.15062014758586884,119520
