,losses,counter
0,2.306095600128174,0
1,2.3055922985076904,640
2,2.309246778488159,1280
3,2.301619529724121,1920
4,2.2848966121673584,2560
5,2.2948460578918457,3200
6,2.3077218532562256,3840
7,2.3032023906707764,4480
8,2.3055689334869385,5120
9,2.309246063232422,5760
10,2.305769920349121,6400
11,2.3112242221832275,7040
12,2.2909791469573975,7680
13,2.312394142150879,8320
14,2.29534649848938,8960
15,2.2921745777130127,9600
16,2.316462755203247,10240
17,2.3019378185272217,10880
18,2.3059778213500977,11520
19,2.297849655151367,12160
20,2.288503408432007,12800
21,2.307457685470581,13440
22,2.294712543487549,14080
23,2.30190372467041,14720
24,2.2921366691589355,15360
25,2.2865140438079834,16000
26,2.3102166652679443,16640
27,2.2854082584381104,17280
28,2.292971134185791,17920
29,2.3015007972717285,18560
30,2.3006603717803955,19200
31,2.293628692626953,19840
32,2.2921254634857178,20480
33,2.279768466949463,21120
34,2.296229362487793,21760
35,2.3028147220611572,22400
36,2.298309326171875,23040
37,2.2899184226989746,23680
38,2.311999797821045,24320
39,2.295259475708008,24960
40,2.288318157196045,25600
41,2.3029165267944336,26240
42,2.2948384284973145,26880
43,2.302508592605591,27520
44,2.3035576343536377,28160
45,2.3272018432617188,28800
46,2.3084113597869873,29440
47,2.2893731594085693,30080
48,2.2940969467163086,30720
49,2.2862496376037598,31360
50,2.291306734085083,32000
51,2.2887351512908936,32640
52,2.2841849327087402,33280
53,2.2880449295043945,33920
54,2.2727596759796143,34560
55,2.279749631881714,35200
56,2.2869818210601807,35840
57,2.2826755046844482,36480
58,2.2682907581329346,37120
59,2.298612356185913,37760
60,2.2651619911193848,38400
61,2.210526704788208,39040
62,2.2494983673095703,39680
63,2.2233805656433105,40320
64,2.2008895874023438,40960
65,2.073028564453125,41600
66,2.0281822681427,42240
67,1.930856704711914,42880
68,1.8885626792907715,43520
69,1.6627869606018066,44160
70,1.5924713611602783,44800
71,1.68936026096344,45440
72,1.4772133827209473,46080
73,1.4663599729537964,46720
74,1.657747745513916,47360
75,1.2882452011108398,48000
76,1.5466526746749878,48640
77,1.122200608253479,49280
78,1.2740488052368164,49920
79,1.4723008871078491,50560
80,1.3946568965911865,51200
81,1.4614613056182861,51840
82,1.072019338607788,52480
83,1.1740883588790894,53120
84,1.218751311302185,53760
85,1.2213363647460938,54400
86,1.1021695137023926,55040
87,1.6692070960998535,55680
88,1.0851255655288696,56320
89,1.753680944442749,56960
90,0.8449253439903259,57600
91,1.1335574388504028,58240
92,1.2109109163284302,58880
93,0.9000905752182007,59520
94,1.2828686237335205,60000
95,0.9446984529495239,60640
96,0.9215957522392273,61280
97,0.8052814602851868,61920
98,1.0263588428497314,62560
99,1.0448534488677979,63200
100,1.2428773641586304,63840
101,0.7201377153396606,64480
102,0.6949931383132935,65120
103,1.3082283735275269,65760
104,1.7612886428833008,66400
105,0.7200303673744202,67040
106,1.0662052631378174,67680
107,1.518303632736206,68320
108,1.3068702220916748,68960
109,1.5475027561187744,69600
110,1.3928111791610718,70240
111,1.3818926811218262,70880
112,1.1840147972106934,71520
113,0.7625336647033691,72160
114,1.11469566822052,72800
115,0.9760810136795044,73440
116,1.5473190546035767,74080
117,0.9882947206497192,74720
118,1.0291399955749512,75360
119,1.676529049873352,76000
120,0.9508523344993591,76640
121,1.3337347507476807,77280
122,1.9936546087265015,77920
123,1.5283713340759277,78560
124,1.857796549797058,79200
125,0.7617221474647522,79840
126,1.1675227880477905,80480
127,1.331433653831482,81120
128,1.222222924232483,81760
129,1.8332854509353638,82400
130,1.0210810899734497,83040
131,1.2148468494415283,83680
132,1.1538695096969604,84320
133,1.4465042352676392,84960
134,1.0899912118911743,85600
135,1.038070559501648,86240
136,1.254744291305542,86880
137,1.9366432428359985,87520
138,0.8846079111099243,88160
139,2.404700756072998,88800
140,1.4602210521697998,89440
141,0.6127894520759583,90080
142,1.1102160215377808,90720
143,1.7232834100723267,91360
144,2.2546093463897705,92000
145,0.9888721108436584,92640
146,1.21533203125,93280
147,1.0897413492202759,93920
148,1.341495394706726,94560
149,1.6611332893371582,95200
150,1.2368617057800293,95840
151,1.586647629737854,96480
152,1.6217060089111328,97120
153,2.1630237102508545,97760
154,2.785017967224121,98400
155,1.078973412513733,99040
156,2.1085784435272217,99680
157,1.3945271968841553,100320
158,1.8916939496994019,100960
159,1.264251470565796,101600
160,1.5353268384933472,102240
161,1.526741862297058,102880
162,1.4786657094955444,103520
163,0.8307851552963257,104160
164,1.375256896018982,104800
165,1.7616994380950928,105440
166,1.8650643825531006,106080
167,1.4052789211273193,106720
168,2.3776564598083496,107360
169,1.7211333513259888,108000
170,1.2241029739379883,108640
171,1.4147332906723022,109280
172,1.5129127502441406,109920
173,1.066132664680481,110560
174,0.8968181014060974,111200
175,1.6558449268341064,111840
176,2.0296521186828613,112480
177,1.8344485759735107,113120
178,1.758749008178711,113760
179,1.3056260347366333,114400
180,1.7754682302474976,115040
181,1.5830878019332886,115680
182,1.1429165601730347,116320
183,1.0143424272537231,116960
184,1.5960878133773804,117600
185,1.4765020608901978,118240
186,1.5718348026275635,118880
187,2.352529287338257,119520
