,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,8.000875,0.1258318,1.8206567,2.1482983,1.6868988,0.05748415,2.7409747,1.978706
1,8.877116,0.12397875,1.8206078,1.8368783,1.5915931,0.05806771,2.7407908,1.8072169
2,9.027024,0.12538496,1.8206308,1.809898,1.4526598,0.058282066,2.7407699,1.7222056
3,8.03743,0.12379675,1.8206409,2.0680974,1.5179822,0.05878969,2.7406538,2.033144
4,8.318634,0.12918036,1.820615,2.029038,1.5536791,0.059378214,2.7408638,2.2869205
5,10.221828,0.124958485,1.8206111,1.5537176,1.4332988,0.058001827,2.7406414,1.7887591
6,9.492537,0.12885298,1.8206023,1.7173183,1.4359353,0.06114912,2.7408195,2.099336
7,9.864997,0.12916186,1.820581,1.7813581,1.3403434,0.05894029,2.7408924,2.4242992
8,8.506146,0.12608299,1.8205603,1.6546409,1.6178665,0.05908673,2.7407649,1.6009393
9,9.629782,0.12388457,1.8205779,1.6996205,1.3048002,0.05873823,2.7407432,1.8032587
10,8.978014,0.12589878,1.8205276,1.9069867,1.4972554,0.05927096,2.7406864,1.920422
11,8.982357,0.12702213,1.8204688,1.7345823,1.7026349,0.05934897,2.7404392,1.7419498
12,8.4618,0.12363228,1.8204948,2.036102,1.539454,0.05815219,2.740248,1.8493993
13,9.369258,0.12133054,1.8203785,1.7821486,1.6546704,0.05763706,2.7403524,1.7995188
14,11.522614,0.12783788,1.8204406,1.4067738,1.6219965,0.059639167,2.7403438,1.9923491
15,7.638874,0.12640986,1.8204579,2.2051332,1.7721739,0.058366448,2.7405121,1.9158764
16,9.502252,0.123552695,1.8204771,1.7452202,1.7739853,0.057592757,2.7403984,1.8571073
17,9.087155,0.12500636,1.8205013,2.0241227,1.4572325,0.05857008,2.7402177,1.9426453
18,9.099231,0.12565741,1.8205167,1.8309479,1.3941509,0.058587234,2.7400472,2.2373319
19,7.6239476,0.12253039,1.8205128,2.109112,1.7145,0.058177847,2.7400382,1.8929279
20,10.236587,0.12815762,1.8204353,1.6464945,1.3186052,0.059124667,2.7398586,2.066348
21,8.55947,0.12619361,1.8203657,1.8822911,1.8613452,0.059169926,2.7401052,1.709527
22,10.576802,0.13059422,1.8203202,1.7622837,1.6891701,0.05952085,2.7399774,2.1436317
23,10.983336,0.12537122,1.8203236,1.5666484,1.4264697,0.059253473,2.739661,1.8810986
24,9.096968,0.12586774,1.8203993,1.8505431,1.4447896,0.058266867,2.7395883,1.9787315
25,10.876598,0.12665874,1.8203506,1.5684426,1.6191247,0.060214512,2.7395675,1.7333324
26,10.74621,0.1279839,1.820352,1.4625542,1.4729803,0.059304845,2.7392387,1.9639236
27,8.362373,0.124024525,1.820362,1.897829,1.4376597,0.05853056,2.7395139,1.8871659
28,8.741648,0.12366172,1.8204117,1.6240029,1.3635619,0.0590119,2.7394242,1.6640826
29,7.890303,0.122364014,1.8204693,1.9166778,1.6632731,0.056729842,2.7393997,1.8209451
30,7.6688557,0.127015,1.8204862,1.9954416,1.4919181,0.05959813,2.7395837,1.816742
31,7.2666945,0.12532061,1.8203834,2.1888626,1.729458,0.058263052,2.739457,1.6926852
32,9.29256,0.12131344,1.8203686,1.7661891,1.6725801,0.057938438,2.7394736,1.9031053
33,9.552824,0.1274784,1.8204014,1.6551726,1.724617,0.05913658,2.739582,1.8869164
34,9.875475,0.12681402,1.8202958,1.7056752,1.299878,0.05977152,2.7397108,1.9422735
35,7.722826,0.12319087,1.820322,1.7577255,1.3167098,0.05776901,2.7396903,1.695805
36,10.227492,0.12988532,1.8202747,1.5017027,1.4619637,0.059746705,2.7396002,2.02469
37,8.531647,0.1275774,1.820271,1.9283221,1.4577005,0.05936864,2.7395947,1.765905
38,8.952265,0.12156876,1.8202741,1.806142,1.5959266,0.057340972,2.7395792,2.0536723
39,9.941442,0.12753177,1.8202657,1.6788061,1.7168015,0.05937177,2.7392454,1.8876143
40,10.268941,0.12757196,1.8202381,1.6431342,1.5166038,0.058647215,2.7390876,1.99167
41,9.379218,0.12723233,1.8202808,1.7842778,1.5042504,0.0587857,2.7390902,1.7994053
42,7.1950517,0.12503675,1.8203024,2.2436042,1.4732232,0.05869793,2.738996,1.7863232
43,8.739473,0.12692516,1.8201865,1.8877419,1.6640353,0.05952078,2.738742,1.7502596
44,8.203598,0.1294843,1.8202019,2.1596923,1.5906991,0.059786953,2.7386327,1.8593572
45,10.238714,0.12772253,1.8201479,1.5960796,1.8976736,0.05981211,2.7387304,1.7881701
46,7.1151786,0.12684122,1.8201494,2.506962,1.6475892,0.05891326,2.7384498,2.0761483
47,8.242875,0.1258541,1.820088,1.9812198,1.5519999,0.05938034,2.7384005,1.9099416
48,6.453492,0.12544702,1.8200557,1.9126987,1.5410995,0.060411267,2.7384455,1.6807172
49,10.934355,0.13006157,1.8200749,1.4762256,1.9081944,0.061350703,2.7384984,1.8421357
50,9.376819,0.1256026,1.8199831,1.8055701,1.4144117,0.060121022,2.738888,2.0621057
51,6.8045983,0.1237136,1.8199999,1.8709854,1.5556612,0.05837943,2.7390132,1.481814
52,8.014667,0.12710986,1.8199222,1.6847687,1.5378847,0.06096374,2.7389412,1.6540604
53,9.368935,0.12603582,1.819883,1.7418755,1.6325891,0.059813283,2.7390482,1.8805532
54,7.7152886,0.12803742,1.8197315,1.7331998,1.442763,0.060164392,2.738922,1.7193413
55,7.2329526,0.123506695,1.8197018,1.8116245,1.4017341,0.059783775,2.7388089,1.6815579
56,7.9729195,0.12521231,1.8196961,2.1186004,1.5684499,0.05993564,2.7389798,2.071506
57,7.8372936,0.12591352,1.8196874,2.129727,1.6796613,0.06037975,2.7389312,1.8662835
58,9.286377,0.12861495,1.8197349,1.7409143,1.620802,0.060581498,2.7389145,2.1102254
59,9.575153,0.12677142,1.8196849,1.5505284,1.982822,0.061238706,2.7391803,1.6781794
60,7.873105,0.12334342,1.8196652,1.7417465,1.7909223,0.059502997,2.7392254,1.6236403
61,8.122724,0.12595138,1.8195643,1.7739143,2.0549543,0.05912622,2.7393959,1.6300685
62,7.6403756,0.12576808,1.819522,1.7959555,2.1141622,0.061191123,2.7393272,1.5865502
63,11.287922,0.12939925,1.8194333,1.3559146,1.6050038,0.05981394,2.7394252,2.1360116
64,7.3188086,0.1224623,1.8192431,1.8379605,1.8443116,0.059760056,2.7393131,1.6068279
65,9.386386,0.13009545,1.8193419,1.7658122,1.4749582,0.059997696,2.7394805,1.892785
66,9.963097,0.12988593,1.8193235,1.5580196,1.394999,0.061671764,2.7393703,2.073327
67,8.696865,0.12951197,1.8192084,2.0561352,1.6712384,0.060156267,2.7393243,2.047751
68,7.160059,0.12575574,1.819269,2.1757536,1.4233005,0.059936784,2.739557,1.7747617
69,8.98798,0.12998232,1.819309,1.9499975,1.4315784,0.061651856,2.7394588,1.9914107
70,6.1096287,0.12183698,1.8193035,1.899195,1.6843817,0.059335966,2.7394278,1.6101551
71,8.580083,0.12600097,1.8192409,1.9407806,1.9592887,0.05978638,2.739357,1.8763015
72,9.73534,0.12569201,1.8192691,1.7503632,1.7450373,0.060073365,2.7392864,1.7516177
73,11.479624,0.13241696,1.8192708,1.5480915,1.7320027,0.064082004,2.7392862,1.7731545
74,7.349072,0.1282749,1.8193234,2.1492982,1.7297821,0.061585963,2.7393057,1.6384515
75,12.038543,0.12905335,1.8193344,1.3524749,1.3611252,0.061638594,2.739245,2.1399653
76,8.424576,0.12866898,1.8192798,1.8976773,1.8790617,0.061556697,2.7389703,1.8910285
77,9.347924,0.12505308,1.8193085,1.7812948,1.5330658,0.06067729,2.739089,1.7809352
78,8.204752,0.12850577,1.8192096,2.0951936,1.7390773,0.061801374,2.7392263,1.7363511
79,10.840444,0.12935375,1.8191651,1.5130726,1.1268277,0.06130038,2.7392673,2.4361062
80,10.296824,0.13055219,1.8191203,1.6233655,1.5275638,0.062043976,2.7389128,1.9071324
81,11.245024,0.13040078,1.8189846,1.4264997,1.6821488,0.062858686,2.7387495,1.7302097
82,8.240355,0.1300377,1.8189795,1.8872808,1.3162365,0.060664047,2.7386525,1.9959189
83,7.834619,0.12882231,1.8187124,2.291738,1.4729434,0.061664093,2.738605,2.006209
84,7.672202,0.12762432,1.8185884,1.7457559,1.5096205,0.06263859,2.7385542,1.6015186
85,8.379783,0.12400108,1.8183775,2.1550074,1.735103,0.06040895,2.7384315,1.8063425
86,10.7539215,0.12959072,1.8183502,1.5330228,1.3078085,0.062692955,2.7384882,2.0647118
87,8.218408,0.12636182,1.8183393,2.107441,1.4929062,0.06121341,2.7386649,2.0723953
88,11.205766,0.13003385,1.8182597,1.5278543,1.8505794,0.06307931,2.7385426,1.7351556
89,7.2502966,0.12321679,1.8181189,2.0186725,1.4880594,0.061013542,2.7380428,1.8343022
90,8.5118685,0.12743078,1.8181351,1.9881951,1.4201837,0.061358534,2.73804,2.085516
91,8.71381,0.13040984,1.8179419,1.8994488,1.6834716,0.06301107,2.7381184,1.9105277
92,8.165912,0.12721036,1.8177925,1.9838228,1.5636027,0.06278752,2.7385693,2.1253402
93,6.7636995,0.122592084,1.8176469,1.8474556,1.8115494,0.060913254,2.7383723,1.7301471
94,8.057134,0.12645036,1.8175637,2.018429,1.583494,0.06179158,2.7385027,1.9190716
95,7.9683127,0.12665738,1.8174242,2.1111987,1.6372949,0.062795274,2.7383232,1.9460479
96,10.37041,0.12856208,1.8173728,1.5820799,1.5771809,0.064156994,2.7383697,1.8782235
97,8.621429,0.13054202,1.8173115,1.9679992,1.342878,0.063946046,2.7384796,2.1495678
98,7.761352,0.12546998,1.8172168,1.7067558,1.3681586,0.06279372,2.7388644,1.6131742
99,7.447761,0.12562546,1.8170938,1.7965524,2.1112735,0.06221654,2.7389445,1.6442813
100,9.840376,0.13399445,1.8171116,1.5955212,1.5084728,0.06420392,2.739112,1.9735123
101,9.968472,0.12451075,1.8170455,1.537242,2.1135566,0.06313471,2.7394233,1.6835272
102,8.336784,0.13133723,1.8169314,1.9075279,1.8345228,0.06443558,2.7394707,2.0340173
103,7.031919,0.13048336,1.8168299,2.394391,1.404688,0.06507383,2.7395997,2.0757723
104,8.933575,0.1292963,1.8168056,1.9713217,1.5889139,0.06361074,2.7393303,2.039276
105,7.0821543,0.12361057,1.8165983,1.8117666,1.5680187,0.062431168,2.739269,1.6620696
106,9.245698,0.12881067,1.8164665,1.7907702,1.4805442,0.063935205,2.7392678,2.0104685
107,10.499944,0.13212015,1.8164506,1.5910871,1.3047378,0.0655853,2.739068,1.991861
108,6.806234,0.12547883,1.8164676,1.8412036,1.5108609,0.06322205,2.7391503,1.6085814
109,9.650046,0.13189238,1.8161588,1.665597,1.2940407,0.065484844,2.738787,1.9186753
110,8.959761,0.13391328,1.8160756,1.9396985,1.6602196,0.06607883,2.738968,2.0498831
111,11.995076,0.13467188,1.8158759,1.3892201,1.577577,0.06688915,2.7392426,1.7957628
112,9.351378,0.13007322,1.8157394,1.8874599,1.458809,0.065859474,2.739393,2.0577924
113,8.706126,0.12733948,1.8155922,1.8409592,1.8020221,0.06557472,2.7392037,1.7934017
114,6.092503,0.12649642,1.81549,2.5398006,1.5985626,0.06409194,2.7390244,1.8682895
115,8.964666,0.12751926,1.8154677,2.0292664,1.6535728,0.06473823,2.7387464,2.027338
116,8.64668,0.13225223,1.8152727,1.9501848,1.5778755,0.06735034,2.738919,2.07943
117,7.4156938,0.12910585,1.8151479,2.2611406,1.8362459,0.06684383,2.738839,1.9197899
118,7.3468986,0.12874404,1.8150513,2.2826698,1.6270005,0.065894626,2.738871,1.9793577
119,8.240962,0.1269311,1.8148048,2.087169,1.2611145,0.065125845,2.7384763,2.0475473
120,8.975333,0.13251491,1.8147637,1.7554164,1.3737949,0.067455076,2.7386048,2.2532494
121,8.686233,0.1336417,1.8147118,1.9135708,1.6702644,0.068625554,2.7389634,1.7640316
122,8.510684,0.12888525,1.8145198,1.8360666,1.4040016,0.06726055,2.7393477,2.0084054
123,9.664176,0.13234319,1.8143333,1.703494,1.7389157,0.06739941,2.7396212,1.6624
124,10.906594,0.13152489,1.8141525,1.5300233,1.6683924,0.06819452,2.7398686,1.8557131
125,9.257717,0.132543,1.8140869,1.7686694,1.5815424,0.0682613,2.7398965,1.8942001
126,6.4474697,0.12993506,1.814041,2.7459426,1.5255866,0.06736933,2.7401733,1.9176246
127,8.461194,0.13110241,1.8137654,2.0444841,1.6509364,0.067390405,2.7400472,1.9991211
128,11.329526,0.13895297,1.8135668,1.5193712,1.6319553,0.06994166,2.74013,2.2200105
129,10.361288,0.13344029,1.8134755,1.6809059,1.3629433,0.06910305,2.7407072,2.2285001
130,10.281921,0.13271615,1.8134676,1.6521554,1.2353683,0.06860827,2.7411208,2.088557
131,10.202484,0.13227652,1.8132938,1.7973108,1.4236476,0.06911807,2.7409685,2.111467
132,8.955032,0.13054341,1.8131235,1.8787255,1.5478892,0.06662949,2.740956,2.0831509
133,9.507376,0.12994622,1.8129743,1.857666,1.6210628,0.06773211,2.7408755,2.1518016
134,10.797319,0.1323762,1.8128836,1.4522698,1.3325125,0.070318975,2.7411528,2.0144806
135,10.045433,0.13255,1.8128916,1.543549,1.5910113,0.06832655,2.7412488,1.8420054
136,6.7020893,0.1327706,1.8127578,2.4507785,1.7056936,0.06955904,2.7410712,1.9001026
137,8.533106,0.13117863,1.8124526,1.6728455,1.3687738,0.070116416,2.7412848,1.6147766
138,6.634374,0.13041197,1.8123678,2.4609146,1.7624815,0.06873788,2.7413857,1.9786716
139,9.860803,0.13279922,1.8121448,1.6992459,1.3345082,0.06897859,2.7416444,2.397328
140,9.795934,0.13362765,1.8122357,1.727449,1.5209321,0.07027308,2.741351,2.011158
141,8.324584,0.13267511,1.8121334,2.0845225,1.4649931,0.07112642,2.7415068,1.8000834
142,9.564553,0.1314076,1.8117886,1.7484397,1.1681335,0.06973331,2.74102,2.084507
