,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,5.837871,0.2728378,1.898048,1.9272703,3.8768964,0.18827768,2.5913296,2.3229306
1,10.176261,0.3661494,1.8980017,1.6454053,7.1522546,0.3141029,2.5912888,2.1573625
2,6.075052,0.28290394,1.898044,2.4265697,3.2952862,0.19575831,2.5914931,2.0278442
3,7.8916235,0.30887222,1.8980073,1.7129475,6.012589,0.26346797,2.5914683,2.2002208
4,6.9118214,0.2723639,1.8980293,2.001151,3.4717097,0.19027425,2.5914536,2.1331646
5,8.052147,0.32965437,1.8980722,2.1398327,4.627952,0.23591983,2.5915554,2.21793
6,10.043718,0.37580928,1.8981099,1.7595044,6.0927215,0.29454666,2.5916123,2.2415884
7,8.385597,0.33490157,1.8981047,1.9197451,5.790048,0.28273958,2.5916102,1.9757038
8,6.8883386,0.29334256,1.8981094,2.3102922,4.5832677,0.22959721,2.59156,2.090227
9,9.934038,0.39651367,1.8981011,1.7869178,6.9007063,0.32030028,2.5915382,1.9937475
10,8.525605,0.32444635,1.8980758,2.0782704,5.249228,0.25136802,2.591492,2.0215478
11,10.056452,0.3895239,1.8980491,1.6641394,8.40335,0.33386087,2.5915189,1.9884926
12,6.3971834,0.27686137,1.8980254,2.1350389,4.8194475,0.21329415,2.5916138,1.8761404
13,9.086124,0.35284323,1.8979897,1.8395544,6.7034082,0.28911665,2.5915895,1.9670513
14,8.063567,0.32314515,1.8979472,1.9989314,6.1197042,0.2830723,2.5915687,1.8421956
15,10.784245,0.39877856,1.897964,1.4864541,9.298127,0.38773876,2.5915954,1.8799167
16,10.000517,0.37367225,1.897983,1.7564515,7.824144,0.3360251,2.5914826,1.9616419
17,6.0648403,0.27535617,1.897916,1.9151207,3.8816636,0.19672337,2.5915434,2.140902
18,7.0832767,0.29529297,1.8978771,2.219434,4.4028635,0.20759371,2.5915246,2.1581595
19,8.213927,0.29590696,1.8978745,1.86056,5.4804573,0.23563226,2.591401,1.893981
20,8.490195,0.3344199,1.8978583,1.8879464,5.6678066,0.27429986,2.5914173,2.0173688
21,9.586717,0.3638005,1.8978719,1.7446418,6.9457364,0.31099707,2.5916274,1.9765857
22,8.775538,0.34197286,1.897854,1.9248036,5.393655,0.27243033,2.5916939,2.0738113
23,6.782065,0.29157126,1.8978109,2.4182088,3.794466,0.19176021,2.5916936,2.4348483
24,10.5820875,0.4381475,1.8977673,1.4429977,8.168788,0.38690805,2.5917788,2.001596
25,7.931065,0.3289238,1.8977633,2.2550094,5.1190357,0.24399701,2.591743,2.1246576
26,8.992355,0.36065972,1.8977675,1.7413063,6.200984,0.29001057,2.5916014,1.8682213
27,9.571938,0.36172193,1.8977307,1.7050303,7.339463,0.30774772,2.5915432,2.049265
28,9.280004,0.38225153,1.8976853,1.8789424,7.378157,0.3169347,2.591478,2.2288172
29,11.139226,0.40535694,1.8977091,1.471513,10.336465,0.39600003,2.5915847,1.9381504
30,9.00824,0.3446789,1.8976715,1.9014665,6.9056168,0.2938167,2.5914366,1.9674176
31,8.640115,0.31767565,1.8976548,1.9523739,6.57679,0.2880639,2.5913842,1.8039174
32,9.009977,0.3651925,1.8976276,1.7909917,6.7810817,0.3052196,2.5914795,2.0356295
33,6.9642067,0.3050961,1.8975726,2.3257024,4.3680177,0.21601439,2.591386,2.2178671
34,9.384278,0.3475215,1.8975908,1.7900254,7.4969444,0.3315025,2.5913885,2.0913363
35,10.908304,0.38538137,1.8975319,1.4293638,7.2491884,0.33632606,2.5913854,2.031463
36,7.5933065,0.3527319,1.8974442,2.2793276,5.6305976,0.2553844,2.5914922,2.1228814
37,8.950709,0.32177737,1.8973688,1.620084,8.157127,0.3014981,2.5916388,1.8180556
38,11.396313,0.4482708,1.8973507,1.3199538,8.338603,0.39936197,2.5916705,2.0292168
39,9.585089,0.38593167,1.8972942,1.8765439,6.624194,0.3189152,2.5916142,2.090511
40,7.7109346,0.29476506,1.897269,1.7752491,6.3883123,0.25098938,2.5915275,2.1638927
41,10.897682,0.34970558,1.8972768,1.4182762,8.734698,0.34642082,2.5915802,1.8373826
42,8.306731,0.3430635,1.8972341,1.9487027,5.404871,0.2584559,2.5914226,2.1063893
43,8.689184,0.32807148,1.8972145,1.9654392,6.0382414,0.2703959,2.591259,2.1218143
44,9.330447,0.3392344,1.8972208,1.8611937,6.7484035,0.27798903,2.5912304,2.014449
45,10.708972,0.38071507,1.8972147,1.5061924,10.099312,0.38869873,2.5913625,1.8605298
46,9.754632,0.3487537,1.8971652,1.6789805,6.612002,0.29074743,2.591447,1.9182198
47,7.766409,0.29034203,1.8971419,1.7614312,5.701775,0.23975082,2.5915337,2.058195
48,7.153997,0.33061695,1.8970648,2.4753063,4.3309507,0.21866259,2.5913684,2.325515
49,7.474092,0.29892135,1.8970308,2.0147939,5.6125894,0.23488049,2.5912511,1.8804111
50,9.012699,0.34479845,1.8969681,1.8375857,8.1183,0.3285819,2.5912077,1.8975236
51,12.038792,0.41776025,1.8969376,1.4690408,8.5493965,0.36252397,2.5913343,1.9648689
52,8.124813,0.30173174,1.8969291,1.9838986,5.184258,0.23880462,2.59147,2.060454
53,10.430443,0.3740747,1.8968345,1.5183078,8.833293,0.34759587,2.5914388,1.9872786
54,7.2264705,0.31208178,1.8968256,2.3491244,4.24716,0.23758921,2.5913842,2.0964031
55,11.15159,0.3730789,1.896724,1.584831,5.8080697,0.2889324,2.5914023,1.96371
56,9.598975,0.36823714,1.896684,1.758977,7.0620213,0.31258363,2.5914485,2.1459231
57,9.964994,0.3461966,1.8966557,1.6627693,8.212848,0.3238724,2.591474,1.9106071
58,8.93614,0.34181046,1.8966601,1.7961004,5.503583,0.27118617,2.5914724,2.1471221
59,8.346202,0.34035918,1.8965471,1.9552529,6.0765333,0.2745765,2.591417,2.0041006
60,7.936207,0.3148752,1.8964957,2.139983,5.5922985,0.25129697,2.5914755,2.0415452
61,8.921757,0.3350608,1.8964945,1.5946251,5.7828274,0.26016107,2.5914516,2.009368
62,8.436992,0.32889706,1.8964276,1.9778335,6.3465447,0.27964082,2.591416,1.941668
63,10.498064,0.368327,1.8963836,1.6427732,7.5869107,0.3176157,2.591232,1.9660379
64,9.88348,0.41054273,1.896332,1.6718876,6.777258,0.32490575,2.5913005,2.0592313
65,9.411428,0.35244858,1.8962663,1.7882725,7.167674,0.30012876,2.5912383,1.9457959
66,8.142542,0.34116095,1.896251,2.1696448,5.605917,0.25815326,2.591257,2.0476162
67,11.29718,0.43325004,1.8962245,1.4879272,8.120305,0.38279337,2.591365,1.9758978
68,7.3588777,0.3467388,1.8961778,2.2497594,5.412738,0.26703805,2.5913146,2.1571066
69,8.154583,0.3152799,1.8961011,1.9094579,5.5952325,0.26813167,2.5914092,2.1936452
70,9.570484,0.39198786,1.8959957,1.7526299,6.243376,0.2957225,2.5913746,1.9712871
71,9.177432,0.3630417,1.8959441,1.7203118,6.6856265,0.2946679,2.5914521,2.1089706
72,9.360522,0.36143178,1.8958703,1.8352784,6.7454314,0.29264328,2.5913236,2.1448462
73,7.604397,0.30318573,1.8958014,1.7450191,5.380836,0.2397273,2.5911913,1.953753
74,8.344408,0.32396647,1.8957012,1.644285,7.080957,0.29621017,2.590945,2.0476818
75,7.776686,0.30657458,1.8956016,1.7660047,6.5620956,0.25185886,2.5909722,2.102535
76,9.693157,0.38274837,1.8955481,1.6936051,7.6753187,0.32010674,2.5909185,2.0652993
77,10.431088,0.3405519,1.8954557,1.495965,8.383316,0.33422035,2.5909407,1.9661124
78,11.429783,0.42265043,1.8953391,1.4879775,7.898044,0.37384152,2.5910084,1.8320777
79,7.2553363,0.28773326,1.8952516,1.7970262,5.5896845,0.2408431,2.5909383,1.9989499
80,8.554097,0.32454428,1.895158,1.9596565,5.8409615,0.2736086,2.5908139,1.9040105
81,8.909767,0.34380865,1.8950077,1.9599859,6.2754354,0.288141,2.5908031,2.0066504
82,7.702171,0.30296877,1.8950341,2.1328924,4.3456554,0.23343404,2.5907938,2.1645806
83,8.80505,0.36452633,1.8949097,2.1430466,5.061437,0.27564722,2.5907207,2.2004213
84,8.461275,0.34455022,1.8948334,2.0068505,6.2188683,0.27103004,2.5906513,2.05505
85,10.600858,0.4226423,1.8947495,1.4658638,8.279409,0.3774204,2.5904574,1.9880899
86,10.3704195,0.37747398,1.8947173,1.5103811,8.077774,0.36659083,2.5905135,1.9289054
87,8.862111,0.36333728,1.8946354,2.0995877,6.5999413,0.3039497,2.5905318,2.046959
88,8.637855,0.32043284,1.8945266,1.892145,5.4073706,0.2570898,2.59054,1.9932324
89,9.668472,0.32775232,1.8944167,1.729666,7.258179,0.29903305,2.5907276,1.9727097
90,7.544871,0.30290535,1.8942704,2.1032748,5.6642075,0.25542602,2.5907075,2.0553925
91,9.910609,0.40381312,1.8941686,1.5621638,7.006313,0.36369577,2.590664,1.8559768
92,10.565358,0.38881996,1.894019,1.693082,6.936116,0.3305542,2.590551,1.9388713
93,10.397749,0.3589973,1.8939373,1.7917587,7.056569,0.30387378,2.5905333,2.0209053
94,8.196183,0.310017,1.8937815,1.9829592,5.190615,0.24758902,2.590316,2.0558927
95,9.253608,0.37503082,1.8936416,1.7672344,7.1235123,0.30813622,2.5902445,2.005585
96,9.085637,0.34365553,1.893534,1.8343273,5.9050546,0.29430383,2.5901287,1.91168
97,9.154072,0.33670568,1.8933895,1.7445959,6.461087,0.30272612,2.5901375,1.9668545
98,8.278268,0.35611182,1.8932532,2.1194746,5.0847125,0.2724567,2.5899682,2.2285078
99,7.754907,0.33523548,1.8932003,2.2093132,4.544251,0.25136083,2.5900598,2.082351
100,9.508642,0.35125968,1.8930682,1.7706602,6.433964,0.29896086,2.5900583,2.2038593
101,9.559428,0.35355648,1.8929724,1.7180107,6.456112,0.3027341,2.5900097,1.9270934
102,10.673853,0.34695807,1.8928404,1.5204141,7.568472,0.33032402,2.589939,1.91673
103,8.734321,0.3215005,1.892743,1.6172483,6.8094783,0.2761537,2.589925,1.9482816
104,9.8112,0.33671492,1.8925238,1.7329131,8.119315,0.32182136,2.589828,1.86638
105,8.981463,0.35511637,1.8923186,1.8150014,6.005338,0.27632958,2.5897288,2.0486004
106,9.533837,0.38066262,1.8922107,1.7447523,6.7541466,0.3142677,2.5895371,2.047444
107,10.930126,0.44114405,1.8921093,1.4879622,7.1759386,0.37266508,2.5893614,2.0456052
108,9.16909,0.35097444,1.8920121,1.8532876,6.1910477,0.29427928,2.589536,2.1034858
109,10.237715,0.42385134,1.8919263,1.5482409,6.7367463,0.34953898,2.5895276,1.9618716
110,9.7335415,0.34292904,1.8918027,1.7655481,7.7542334,0.30326772,2.5895963,2.0621614
111,8.042863,0.30728862,1.8917037,1.7075565,6.3094325,0.26527947,2.5895522,2.081887
112,8.654954,0.32406104,1.8914832,1.6139226,7.301214,0.2925352,2.5894694,1.991163
113,10.704143,0.38094947,1.8913032,1.657231,7.0638185,0.331203,2.5894837,2.0081267
114,10.023696,0.37058604,1.8912426,1.6004528,8.276632,0.3694858,2.5894792,1.9091903
115,7.681633,0.32202512,1.8911672,2.2668252,4.932353,0.25230217,2.5895429,2.1254506
116,9.0266695,0.34727502,1.8909736,1.7883152,7.8630195,0.334112,2.589515,1.828813
117,9.609347,0.35850564,1.8908111,1.7480656,7.057805,0.32500482,2.58941,1.8887753
118,7.3859625,0.29698682,1.8906677,1.7661318,5.87814,0.26095128,2.5893846,2.083425
119,8.5246105,0.30952036,1.8904717,1.8873199,4.7522483,0.24524288,2.5893564,2.0126066
120,8.3975725,0.31653652,1.8902607,2.0401933,4.711465,0.24783893,2.5893128,2.1370142
121,9.699156,0.36701843,1.8901036,1.7836163,5.6829286,0.28888226,2.5892842,2.078777
122,8.459351,0.348258,1.889987,2.2834125,4.9256015,0.25307316,2.589241,2.1026027
123,8.595967,0.28690717,1.8898922,1.8869725,4.938948,0.24652815,2.589061,2.118635
124,9.084199,0.3765427,1.8896948,1.9364705,7.0379553,0.334779,2.5891325,2.0314565
125,8.363412,0.38833883,1.8895686,1.9510956,6.3382463,0.2988998,2.5890625,2.0504336
