,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,6.955817,0.14784302,1.7853956,2.220274,2.9917243,0.08175939,2.7755268,2.6268015
1,10.082832,0.18995705,1.7854085,1.6519214,3.3849251,0.091239214,2.7754533,2.5906842
2,7.1521087,0.15209101,1.7854108,2.2663867,2.865385,0.08330509,2.775565,2.3343525
3,8.410313,0.16796288,1.7854296,2.0797043,3.290741,0.09096818,2.7753541,2.3702464
4,9.251807,0.17254618,1.785438,1.7823386,3.758548,0.096738175,2.775118,2.3849952
5,8.237965,0.15483513,1.7854477,2.0808153,3.0889797,0.08697118,2.7749577,2.5239544
6,9.34281,0.17926303,1.7854582,1.8356138,4.1427608,0.11077972,2.774926,2.271255
7,8.021022,0.15657654,1.7854573,1.9485251,3.3800085,0.089817636,2.7749805,2.4136624
8,10.119111,0.17888938,1.7854583,1.8065451,2.9663026,0.086944684,2.7747052,2.8235757
9,9.60285,0.16724311,1.7854406,1.7487377,3.229347,0.09309179,2.7749336,2.4932218
10,10.44034,0.18294151,1.7854332,1.7831805,4.1865854,0.10537861,2.7749355,2.296986
11,7.042562,0.14278555,1.78542,1.8696171,2.794721,0.07659052,2.7752001,2.5803328
12,7.0942264,0.14247791,1.7853898,1.8430774,3.9753737,0.09631226,2.7753103,2.1846957
13,8.324049,0.15620014,1.7853624,1.9304242,3.1476786,0.08763673,2.7752318,2.645548
14,9.716277,0.17892921,1.7853724,1.720714,3.3111746,0.096368946,2.775294,2.4983034
15,10.346441,0.15769741,1.7853638,1.7381269,3.026353,0.08735398,2.775211,2.62589
16,8.891281,0.17334044,1.7853701,1.9147248,3.4105072,0.08955706,2.77509,2.6267376
17,8.632625,0.17206211,1.7853559,2.1053674,3.5459952,0.094152614,2.7750673,2.4920316
18,10.146998,0.17467836,1.785329,1.6297215,3.7205446,0.09744494,2.7750418,2.4696467
19,8.725877,0.16828752,1.7853312,1.8945987,3.031234,0.08104023,2.7749562,2.6266167
20,8.366726,0.16321336,1.7852936,2.019784,3.5485556,0.09637104,2.7750585,2.4105883
21,10.909704,0.20702729,1.7852689,1.5103939,3.4392054,0.10251807,2.775142,2.758172
22,10.895828,0.17594233,1.7852829,1.603132,2.9624424,0.088853404,2.7752535,2.7670476
23,8.077077,0.15953982,1.7852782,2.1105158,2.8788884,0.09139286,2.7752402,2.403404
24,6.9109006,0.13530952,1.7852825,1.9314259,3.4268537,0.084583394,2.7751822,2.333268
25,9.155839,0.15981261,1.7852652,1.6005607,3.6802595,0.08971675,2.775044,2.5722752
26,9.458467,0.17453061,1.7852429,1.7507321,3.2184873,0.09780861,2.7751625,2.5567899
27,11.177943,0.2054968,1.7852399,1.4413153,3.3120017,0.10351137,2.7750828,2.5796564
28,9.560405,0.16685723,1.7852471,1.728795,3.613697,0.090208516,2.7751179,2.5188248
29,8.905676,0.16645733,1.7852478,1.8872678,3.1378574,0.090028204,2.775129,2.6176894
30,10.385117,0.18751927,1.7852488,1.6859131,3.721297,0.0991653,2.7750585,2.4486797
31,8.298397,0.1601439,1.7852416,2.2151163,3.6946259,0.09677346,2.7747893,2.3741713
32,7.892704,0.14867324,1.7852424,1.9210435,3.0053742,0.07488919,2.7746608,2.7504904
33,8.4766,0.15093264,1.7852361,1.6873782,3.6220107,0.092112124,2.7747886,2.3462741
34,8.305898,0.16132584,1.7852392,1.9770594,3.3459895,0.08272736,2.7747982,2.5949132
35,8.418049,0.1524802,1.7852229,1.702357,3.7208614,0.09402805,2.7747908,2.268265
