,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,9.720268,0.14942832,1.8570892,1.5758553,4.836817,0.054214798,2.7366943,1.9337246
1,10.43928,0.14012776,1.8570821,1.6423581,4.8991094,0.052292697,2.7365017,1.9082986
2,9.563883,0.14836009,1.8570001,1.7767984,4.6800895,0.054842234,2.7363517,1.8590701
3,10.670663,0.1451272,1.8570096,1.6384844,4.946777,0.054683853,2.736313,1.9400657
4,9.467278,0.14268318,1.8570423,1.8631767,6.1268373,0.054031014,2.7364175,1.9531285
5,9.017615,0.14600305,1.8569218,1.8541696,4.3845205,0.054098316,2.736542,2.0525086
6,7.916849,0.14271836,1.8569392,2.086703,4.133899,0.052681483,2.7363937,2.0050223
7,8.551227,0.14647862,1.8569275,2.1304433,3.5271811,0.054774124,2.7364745,2.2024083
8,9.409239,0.14513136,1.8569708,1.6950784,5.651895,0.05421322,2.7364895,1.8647232
9,9.593634,0.14272906,1.8569432,1.5866008,3.0272012,0.05279883,2.7364786,1.8454403
10,9.671364,0.13847971,1.8569467,1.6258097,4.527818,0.052128363,2.7364233,1.8792037
11,8.458446,0.14539593,1.8569402,1.963108,3.9085524,0.054717492,2.7362254,1.9236625
12,10.343424,0.14594388,1.856951,1.4773424,4.923857,0.05378021,2.736004,1.9907855
13,10.143065,0.14978151,1.8568624,1.5677631,4.6044126,0.054156087,2.7359073,1.8641928
14,8.931117,0.14504422,1.8568579,1.9288304,3.6909626,0.054454815,2.736021,2.025295
15,7.476738,0.14019856,1.8567952,2.2483382,3.8631957,0.05229956,2.7361248,1.9632208
16,11.219332,0.14126545,1.8568333,1.5296462,6.33465,0.05325677,2.7357073,1.6815057
17,9.49375,0.14418928,1.8568647,1.8241717,4.0152,0.052900445,2.7357254,2.1656394
18,6.736621,0.1441423,1.85683,1.8779994,2.8267434,0.053981543,2.736096,2.1391933
19,7.7780213,0.14496222,1.8568004,1.7311507,3.1912415,0.05351324,2.7363522,1.9735172
20,8.634681,0.14376645,1.8568051,1.6609511,4.44881,0.055031747,2.736335,1.9380394
21,7.983604,0.14002575,1.8567743,2.11152,3.1750891,0.052089572,2.7362804,2.2133832
22,9.292506,0.14507666,1.8567421,1.7758088,4.5003667,0.05452144,2.7367322,1.9296608
23,8.422668,0.14286631,1.8567015,2.2657864,3.8346016,0.05288112,2.7368326,2.2714062
24,8.876779,0.14243162,1.8565984,1.7872914,4.4642687,0.054041225,2.7366571,2.0485833
25,9.867503,0.14422035,1.8566138,1.6476151,4.9022346,0.052980624,2.7365594,2.0390067
26,6.8479223,0.14566477,1.8565743,2.3191538,2.8418455,0.05402205,2.7367558,2.216691
27,8.566827,0.1417909,1.8565739,1.9377333,4.006821,0.052916653,2.7364469,1.9165177
28,9.195208,0.14461705,1.8565388,1.8033025,4.010213,0.05384747,2.7364516,1.9958285
29,9.560599,0.14019981,1.8565005,1.7117757,4.1984577,0.052042186,2.7363336,1.7647209
30,7.529229,0.1520751,1.8564638,2.2758634,4.4191422,0.055648595,2.7363002,2.1639166
31,8.2040415,0.14586547,1.8564416,2.075353,3.9794116,0.054869153,2.7362187,2.0431795
32,9.767942,0.14314128,1.856457,1.8344635,4.68189,0.05369537,2.7359748,2.01797
33,8.129231,0.14693247,1.8564283,1.981547,3.2508864,0.055256,2.7360148,1.9888952
34,8.737783,0.14575982,1.8564198,1.7032417,4.041923,0.05448792,2.7361457,1.9262273
35,10.594571,0.14300105,1.856358,1.4819825,5.2091513,0.053695463,2.7362487,1.8817914
36,7.668721,0.14250316,1.8563526,1.8022391,2.6377614,0.05495938,2.7364833,2.148038
37,7.7477975,0.13934942,1.8562915,2.3063803,3.4679909,0.052997477,2.73653,2.1548855
38,9.307783,0.14450823,1.856255,1.80619,4.4525714,0.053146046,2.7365646,1.8625623
39,10.339345,0.14496538,1.8561789,1.5047538,5.8869734,0.055481482,2.7367034,1.9232703
40,8.491533,0.1404373,1.8561823,1.9922448,3.6677911,0.05354228,2.7366655,1.9718468
41,8.822889,0.14684696,1.8561637,2.0015666,4.3626113,0.05428598,2.7368224,2.0873046
42,10.298371,0.14740872,1.8561127,1.6637695,4.584265,0.055079322,2.7370112,1.820259
43,7.724107,0.14491585,1.8560233,2.1603565,3.7001297,0.05429337,2.7368805,2.0433376
44,10.884785,0.14362913,1.8559357,1.5355892,5.113103,0.052669894,2.7369275,2.0126884
45,8.190137,0.13904889,1.8558903,1.9249945,3.255646,0.052079864,2.7370882,2.2086368
46,9.804094,0.14310929,1.8558946,1.7027607,4.699633,0.053331334,2.7370315,1.8347535
47,8.707519,0.14738172,1.8559427,1.833142,4.8725667,0.05595851,2.7372642,1.9586687
48,7.280769,0.14529404,1.8558768,2.1815412,3.2175133,0.053582292,2.7372587,1.9838191
49,8.988976,0.15137547,1.855877,1.930782,6.2527714,0.056406945,2.7372262,1.9341905
50,10.782465,0.14529574,1.8558819,1.5431763,5.6300464,0.055103045,2.736971,1.8262728
51,9.661467,0.14260916,1.8559059,1.8266969,5.3093343,0.053165566,2.7369328,1.8142897
52,9.871994,0.14718585,1.8559184,1.6702131,3.9981565,0.0559259,2.7369065,1.8320878
53,8.978711,0.14442746,1.8558648,1.8724526,3.8630655,0.055072665,2.7367194,1.9521116
54,5.869878,0.14333437,1.8557972,2.165529,3.0086744,0.05405596,2.7366824,2.1806872
55,7.815477,0.13992338,1.8557394,2.1332583,3.7739663,0.052822806,2.736502,1.9738758
56,9.068934,0.14615881,1.8556654,1.6630989,4.1041746,0.054748535,2.7368484,2.0569143
57,6.6846027,0.1411157,1.8556192,1.9947993,3.766244,0.053885765,2.7370195,2.0231466
58,9.588681,0.14762312,1.8555198,1.7599423,4.581269,0.055764236,2.7371364,2.0583487
59,10.1224165,0.14427763,1.8554523,1.659147,4.4916935,0.055039026,2.7369547,1.7548664
60,10.877947,0.14460613,1.8554133,1.5026175,5.649256,0.0550955,2.736741,1.7590247
61,10.662715,0.14607096,1.8554215,1.5465832,5.4703274,0.055834383,2.7368374,1.758222
62,12.106664,0.1459795,1.855368,1.3992977,7.089197,0.05627522,2.7368155,1.6206012
63,9.810291,0.14451803,1.8552902,1.7071207,5.7252,0.0557397,2.7368665,1.8972927
64,9.2230215,0.14241593,1.855307,1.8032486,5.0075006,0.054399032,2.736663,1.9543533
65,7.448165,0.14405778,1.8552748,1.866348,3.659143,0.05517163,2.736666,2.0003858
66,9.875821,0.1458206,1.85523,1.8011957,5.231646,0.054406572,2.736579,1.9423174
67,8.461318,0.14834632,1.8551254,1.9986644,4.6356654,0.056854606,2.736449,1.9756978
68,8.666171,0.14852013,1.8551142,1.9721589,4.4148235,0.05645293,2.73641,2.072168
69,8.804828,0.14840813,1.8550261,1.8347167,4.1858397,0.056839865,2.7363026,1.9490266
70,9.05128,0.14549132,1.8549858,1.8214952,3.9899826,0.055596095,2.7363865,2.0220716
71,10.403829,0.1446262,1.8549856,1.6013844,5.2240143,0.055674743,2.7365074,1.8238908
72,7.397981,0.14191864,1.8549639,1.811012,3.7928603,0.0557232,2.7364354,1.9106264
73,8.453427,0.1415459,1.8548852,1.9135381,4.2642875,0.05453647,2.7365563,2.1888294
74,9.670683,0.14839841,1.8547752,1.7809732,4.96389,0.056444056,2.7366939,2.0309923
75,8.420042,0.13845876,1.8546996,1.9647046,4.123464,0.053957522,2.736809,1.9654415
76,8.872339,0.15057519,1.8546433,1.6302848,2.6688988,0.057903208,2.7366278,2.0200057
77,10.738436,0.14603701,1.8546678,1.6455626,5.026777,0.055923842,2.7363908,1.9029012
78,10.536091,0.14377025,1.8546681,1.618251,4.8196144,0.05630262,2.736363,1.9154831
79,8.00936,0.14312169,1.8546869,2.118411,4.0805917,0.055135168,2.7364151,2.1071749
80,7.623244,0.14571898,1.8545988,1.7333955,3.7175055,0.055639636,2.7363367,1.8629533
81,8.787229,0.1458545,1.8545558,1.9791542,3.8549628,0.055705942,2.7361586,2.0708792
82,9.868914,0.1447969,1.8545053,1.8582889,4.9935446,0.056643438,2.7361052,1.9609435
83,8.371727,0.14820501,1.8544965,1.989846,4.4997272,0.05735889,2.7361786,2.061132
84,6.4676776,0.14680623,1.8544892,1.9487375,2.9361105,0.057592023,2.736468,2.084312
85,10.230121,0.13954625,1.8544557,1.6005679,4.6036935,0.05381597,2.7364354,1.9348742
86,6.0884643,0.14749125,1.854444,1.9532923,2.7867653,0.056603514,2.736526,2.1963696
87,7.7135186,0.1468976,1.8544235,2.167713,5.078758,0.057074882,2.7363827,1.9843003
88,7.4607105,0.14174166,1.8543649,2.1354907,2.9961808,0.055353463,2.7366486,2.224203
89,11.226716,0.15075532,1.8543117,1.4392478,5.3255696,0.059134077,2.7366347,1.6874441
90,11.045778,0.14236994,1.8541596,1.4878669,4.7781,0.056053944,2.7370853,1.8821242
91,7.894706,0.14240688,1.8541317,2.0436757,3.462104,0.054278184,2.73707,2.2286747
92,9.646605,0.14415331,1.8541418,1.8013723,4.4774256,0.056613617,2.7371132,2.0775828
93,8.843381,0.14411283,1.854133,2.045984,4.0966687,0.055886082,2.7371197,2.0155787
94,8.823241,0.14974271,1.8540552,2.0004098,4.094672,0.05761982,2.7368572,2.080283
95,8.715747,0.14471425,1.8539019,1.8352866,3.9469564,0.055974692,2.7368543,1.9826953
96,8.89379,0.14533992,1.8537456,1.9802352,4.8308206,0.05688999,2.7368493,2.0919683
97,9.6069355,0.14678542,1.8536496,1.7194506,4.3797455,0.057595767,2.7364428,2.0172663
98,11.412118,0.14611605,1.8535744,1.5476514,4.6861663,0.057465095,2.73607,1.8742925
99,7.4096823,0.14983505,1.8535974,2.0346649,3.7161849,0.05919089,2.7362998,2.1046462
100,9.7313,0.14656827,1.8535442,1.7614801,4.633076,0.056981016,2.7363462,1.8223616
101,10.500308,0.14590387,1.8534557,1.7253486,5.615966,0.05706259,2.7364578,1.8978245
102,8.145579,0.14834696,1.8533735,2.0683334,3.9650514,0.058126073,2.7364218,1.9047506
103,10.316307,0.14608556,1.8533169,1.6694822,5.268272,0.05890997,2.7361312,2.1644995
104,10.466235,0.14556432,1.853326,1.6458241,4.234258,0.05665964,2.736027,1.9209759
105,9.683883,0.1464265,1.853287,1.7937684,4.084809,0.058222257,2.7363038,2.2758305
106,10.549235,0.14319213,1.8531269,1.5569602,5.0948896,0.05729621,2.736232,1.942521
107,7.133261,0.14880796,1.8529344,2.1118474,3.9600477,0.059230674,2.7359104,2.0038552
108,9.958585,0.14688645,1.8528618,1.6322182,4.42177,0.058542162,2.7360528,1.9636512
109,11.04849,0.15711167,1.8527648,1.6237928,6.1830993,0.060900677,2.7360046,1.8590145
110,8.454045,0.14937538,1.8526757,1.9020818,3.9458902,0.05969447,2.7357388,2.0697777
111,9.842943,0.14360298,1.8525488,1.625271,4.6105094,0.05753187,2.7356272,1.9127685
112,9.087034,0.14516783,1.8525105,1.76811,3.325405,0.05894499,2.7356894,2.2048106
113,7.917815,0.15184285,1.8524629,1.7709894,3.831522,0.059896566,2.735771,1.8441812
114,8.550307,0.15454827,1.8523649,2.0570261,4.098289,0.061409205,2.7356234,2.1300905
115,9.529223,0.15183957,1.8522779,1.6425699,6.0224247,0.06059734,2.7355986,1.8976752
116,8.777248,0.15075353,1.8522946,1.8788987,3.887881,0.059919257,2.73575,1.9554232
117,8.169837,0.13859193,1.8521918,2.3033874,3.2704732,0.055889033,2.735383,2.2672558
118,11.132635,0.15065807,1.8521271,1.5692259,6.338079,0.06062582,2.7355435,1.7632182
