,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,6.2131767,0.10187324,1.9579659,1.9060923,1.8322195,0.045298353,2.7125173,2.633923
1,9.064,0.10394574,1.9579736,1.961203,2.1919544,0.045080952,2.712501,2.8804395
2,9.191189,0.10656631,1.9579598,1.8951311,2.4176583,0.04601284,2.7124865,2.7103286
3,7.069657,0.10536321,1.9579467,1.9938005,1.7211705,0.046309866,2.712483,2.747101
4,8.873438,0.1042544,1.9579338,1.90797,1.3215605,0.04634493,2.7124825,3.090246
5,7.365923,0.10338189,1.9579262,2.3900654,1.7274486,0.045659192,2.7124922,2.8984895
6,10.599311,0.10376673,1.9579285,1.568346,2.2961657,0.04530566,2.712462,2.45929
7,8.821587,0.10417434,1.9578879,1.9592963,2.5442028,0.04582747,2.7124498,2.625875
8,10.002576,0.10298588,1.9578917,1.810712,1.6884708,0.045358825,2.7124164,2.6898148
9,9.135304,0.10337381,1.9578815,1.963058,1.8205086,0.045248095,2.712469,2.7087264
10,8.53859,0.10588776,1.9578456,1.9740968,1.7739694,0.04617601,2.7124481,2.7213745
11,10.438839,0.10442192,1.9578415,1.6759744,1.9442099,0.04536754,2.712452,2.77474
12,8.909969,0.10354497,1.9578192,1.8971242,1.7878813,0.046051703,2.7124524,2.4018326
13,8.438506,0.10297635,1.9578096,2.2545843,1.7420626,0.045009334,2.712437,2.7187796
14,10.8657255,0.10394952,1.9578055,1.580239,1.5007377,0.045735825,2.7124572,3.1322427
15,9.92039,0.10695299,1.9578123,1.8133243,1.6477576,0.046700586,2.7124772,3.1292489
16,8.527588,0.10541241,1.9578106,1.8955774,1.6887681,0.046124097,2.7124805,2.7374465
17,9.040585,0.10504099,1.9578289,1.7877307,2.0022264,0.0464712,2.7124527,2.687317
18,11.132845,0.10659784,1.9578086,1.4996188,1.806947,0.04683656,2.712476,2.438575
19,10.523742,0.104556344,1.9578017,1.5541801,1.5102565,0.045826267,2.7124689,3.2356396
20,10.511065,0.10475242,1.9577831,1.7123203,1.8301977,0.046491083,2.712455,2.389313
21,9.171732,0.104909115,1.9577898,1.6258314,1.7096262,0.04566548,2.712476,2.6209798
22,9.413371,0.1038094,1.9577551,1.6910614,2.3531957,0.046127252,2.7124481,2.5845344
23,8.444458,0.10701844,1.9577448,1.9138634,2.070357,0.04690764,2.7124307,2.8906186
24,9.454253,0.104406506,1.9577312,1.8085129,1.658831,0.045336768,2.7123883,3.2656896
25,8.601112,0.10346511,1.9577543,1.792431,2.0732436,0.045765422,2.7123404,2.8044617
26,9.139631,0.10394775,1.9577506,1.7963014,1.8733442,0.04566659,2.712366,2.75793
27,10.724566,0.104050845,1.957747,1.675536,1.5583367,0.04541998,2.7123423,2.788075
28,9.698788,0.103200555,1.9577463,2.038325,1.5499461,0.045608196,2.7123656,2.7976568
29,11.59583,0.10615343,1.9577373,1.51059,1.3512657,0.046327233,2.7123964,2.7285044
30,10.179613,0.10173572,1.95771,1.7697161,1.7841032,0.044667386,2.7124374,2.5577571
31,5.8534136,0.1043207,1.9577353,1.912109,1.4537711,0.045811247,2.712423,2.5493548
32,7.515465,0.10645511,1.957751,2.1275418,1.8536303,0.04658169,2.7124238,2.9108799
33,12.201608,0.10620898,1.9577445,1.4091461,1.7947278,0.04721638,2.712455,2.5784576
34,8.76292,0.10442397,1.957735,2.0498025,1.8238757,0.04518079,2.7124252,2.9956443
