,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,7.298794,0.17413281,1.9881657,1.8481125,1.4582813,0.08841322,2.7550573,1.9578534
1,10.170509,0.17799509,1.9882077,1.6324332,1.6789287,0.089681044,2.7552185,2.2106237
2,8.853366,0.17819065,1.9881727,1.9980124,1.7173647,0.08870862,2.754719,2.394962
3,10.428721,0.17549956,1.9881223,1.7997003,1.7954707,0.08744677,2.7551005,1.9546217
4,9.49335,0.17600904,1.9880002,1.7677892,1.5735437,0.08798233,2.7549512,2.2055085
5,9.824958,0.17613056,1.9879575,1.6260016,1.6270319,0.08846675,2.7546225,2.000379
6,7.795225,0.17494322,1.9878392,1.7328814,2.1787307,0.0886345,2.7546263,1.8874116
7,7.8338723,0.17757785,1.987822,2.0128167,1.6207336,0.08831383,2.754706,2.0425048
8,8.383587,0.17206204,1.9877533,1.879022,1.130931,0.08804903,2.7542648,2.4002342
9,8.499937,0.1733032,1.9877709,2.1242433,1.8579632,0.08933822,2.7539835,2.2568057
10,6.3412657,0.17061725,1.9877676,2.1939778,1.5058779,0.087483265,2.7536416,2.2863586
11,9.4674635,0.17155887,1.9877065,1.6469914,2.2414992,0.08786672,2.753581,2.1873982
12,7.5337257,0.17277917,1.9876268,2.127789,1.2087319,0.0880355,2.7539358,2.046871
13,6.517,0.16528973,1.9876848,2.4192173,1.6431634,0.087216884,2.7537763,2.0791774
14,9.561798,0.1816227,1.9875034,1.7180107,1.8498143,0.09042802,2.7538295,2.0025625
15,9.563164,0.17043023,1.9874585,1.8372554,1.7387025,0.085882284,2.7538755,2.198894
16,10.872206,0.17261116,1.987298,1.5870593,1.709146,0.08913909,2.753776,2.2085004
17,8.017839,0.17074862,1.9872456,2.0001137,1.3150017,0.087345384,2.753943,2.2843156
18,9.68981,0.16744052,1.9872015,1.6320547,1.749715,0.086217344,2.7538085,2.1900182
19,11.382574,0.17716958,1.9872639,1.4261882,1.5144272,0.08928102,2.7539012,2.1344893
20,8.144737,0.1763852,1.987349,2.0714836,1.583171,0.08919074,2.7541301,2.1930614
21,8.24228,0.17823993,1.9873329,2.0332754,1.5689532,0.08923255,2.7542295,2.4472988
22,8.216621,0.18126951,1.9872525,2.1555433,1.525788,0.09165867,2.7543178,2.2913249
23,8.880312,0.18507893,1.9871483,1.8419011,2.2318096,0.09218914,2.7547524,2.2007942
24,9.164807,0.16830225,1.9870822,1.7710985,1.8260788,0.087702595,2.7549553,1.940979
25,8.911103,0.17728756,1.9870319,1.9605044,1.9174002,0.08960281,2.7546532,2.2586844
26,7.8410535,0.17057417,1.98702,1.8817635,1.3609813,0.08966976,2.7550228,2.0462584
27,8.332742,0.17046927,1.987083,1.7485119,1.055219,0.089119755,2.7548141,2.1846583
28,7.8275585,0.17227948,1.9871264,2.3076632,1.7053137,0.08910514,2.7543786,2.3795657
29,8.729596,0.17794615,1.9870942,1.8728541,1.2237028,0.09092033,2.7544396,2.2794998
30,9.327214,0.17287207,1.9870859,1.7007676,1.734543,0.090870194,2.7546725,2.083524
31,8.939497,0.17588507,1.9869262,1.7343647,1.6125673,0.09173681,2.7544253,2.032444
32,10.377592,0.17977999,1.9869245,1.5732963,2.0603645,0.0925083,2.754751,2.0749793
33,7.9861608,0.17416649,1.9867746,2.155744,1.6460285,0.090279266,2.7547777,2.3537295
34,8.876199,0.17811464,1.9868078,1.8944451,1.7356361,0.093146294,2.7545202,2.2204268
35,11.45024,0.17725399,1.9867889,1.3344458,1.7297028,0.092178546,2.7543812,2.0300071
36,7.8969116,0.17523433,1.9869014,1.7076682,1.2462616,0.09045247,2.754038,2.0713208
37,8.6360035,0.17366391,1.9870198,1.9059616,2.002471,0.09050204,2.7542202,1.9675914
38,8.642741,0.17725,1.9869643,1.9176941,1.9567126,0.09226594,2.7544274,2.0486956
39,8.822363,0.18445373,1.9869924,1.9364599,1.6635491,0.09513678,2.7544954,2.254867
40,5.170138,0.16513011,1.9871117,1.9002221,0.9425046,0.090211526,2.7544832,2.2645595
41,8.772954,0.17674226,1.9870379,1.8575442,1.5777422,0.09304985,2.7545428,2.2431526
42,11.168177,0.18207616,1.9871247,1.5502803,2.0185223,0.09563724,2.7542741,2.0731528
43,10.447366,0.17781235,1.9871901,1.4912167,1.6280328,0.09461333,2.7542713,2.033801
44,9.389264,0.176742,1.9872534,1.7771003,1.5797771,0.09325272,2.7540326,2.037276
45,7.5284486,0.18315105,1.9871511,1.8153064,2.0145183,0.09755043,2.75384,1.8630508
46,8.128309,0.1719066,1.9871877,1.7067866,1.8697919,0.09304324,2.7540188,2.0982218
47,9.134768,0.17929246,1.98714,1.8347929,2.061694,0.09589074,2.7539852,2.118537
48,9.516404,0.18146314,1.9870349,1.6397469,2.159155,0.09572103,2.7539017,2.1256404
49,8.56861,0.18143503,1.9868402,1.6598406,1.1697478,0.09581486,2.7536824,2.0510106
50,10.266922,0.17890628,1.9867405,1.6274832,1.833883,0.09571792,2.753553,2.2171748
51,7.8754673,0.17880926,1.986698,2.0466952,1.5619168,0.096938804,2.7533598,2.1963835
52,8.32116,0.18486303,1.9866201,1.9034622,2.0952315,0.09665425,2.753143,2.2317638
53,10.036693,0.18432572,1.9863442,1.6662403,1.3350172,0.09812369,2.7532353,2.030937
54,8.524566,0.18384731,1.9864297,1.9448752,1.2964532,0.10025134,2.7530131,2.3725708
55,7.887027,0.17400241,1.9863486,2.174475,1.2827578,0.095953,2.7529345,2.4188445
56,9.230946,0.18402079,1.9862531,1.7969027,1.6159025,0.100117944,2.7532375,2.112185
57,9.705473,0.17895398,1.9861205,1.7210648,1.5760992,0.098503545,2.7526033,2.2915616
58,11.439127,0.18263477,1.9860948,1.5400215,1.5978591,0.098019406,2.7526186,2.162068
59,8.892293,0.17996547,1.9860187,2.1075182,1.9456594,0.09634912,2.7525291,2.2193623
60,9.288753,0.18110433,1.9858557,1.7613256,1.2573254,0.098883644,2.7527397,2.3892045
61,8.601633,0.17285538,1.9857996,1.8682197,0.9887359,0.096054025,2.752856,2.3130963
62,9.482086,0.17776684,1.9857012,1.8422605,2.0382693,0.0988571,2.752855,2.2738905
63,7.7537966,0.17834099,1.9855311,2.2627788,1.6881182,0.099813506,2.7527308,2.310956
64,9.524719,0.1765987,1.9854221,1.8826268,1.9968896,0.097707964,2.7528684,2.178767
65,7.9472485,0.18114306,1.9853361,1.9187638,1.4991606,0.10053383,2.752613,2.2853625
66,7.6792855,0.17621881,1.9850467,2.2358918,1.7428242,0.09842925,2.7525842,2.3426807
67,8.839408,0.17660598,1.9850299,1.9701369,1.1345192,0.09927777,2.752588,2.4684215
68,7.71147,0.18554707,1.985023,2.181154,1.4314365,0.10413573,2.752096,2.411182
69,8.424888,0.18174592,1.984789,2.0225759,1.4792099,0.10466693,2.7522724,2.151045
70,9.822776,0.18128459,1.9846356,1.7282006,1.6716928,0.09998626,2.7520216,2.1234424
71,10.776002,0.18562725,1.9845052,1.445541,1.4998969,0.10293649,2.751957,2.2903564
72,10.612364,0.18433477,1.9846269,1.4911684,1.7234794,0.10294831,2.7517607,2.1721935
73,8.793126,0.17890811,1.98427,1.9791542,1.2423887,0.10207137,2.7519164,2.226426
74,8.676121,0.18305457,1.9841317,1.9935296,1.8045238,0.105424024,2.751558,2.2343812
75,9.548655,0.1788004,1.9841481,1.6528165,1.8309704,0.10188929,2.751413,2.1744084
76,10.267853,0.17764618,1.9841052,1.516763,2.0222743,0.10401052,2.7514598,2.1676223
77,5.005695,0.17932452,1.9840109,1.912219,1.1817074,0.10567001,2.7510228,2.2331936
78,9.032619,0.18654518,1.9842093,2.1204128,2.0219982,0.10812582,2.7509005,2.1809838
79,6.7752233,0.18201518,1.9838269,1.8349924,1.3451996,0.10643885,2.7510602,2.0132697
80,10.535459,0.1819091,1.9837464,1.573019,1.40194,0.10711892,2.7504716,2.2002594
81,8.443199,0.17509118,1.9835484,1.8678535,1.6035306,0.10563241,2.7506397,2.3427744
82,10.065828,0.18748511,1.9834459,1.687069,1.5435729,0.1094085,2.751455,2.1555917
83,11.541127,0.18223101,1.9833912,1.6581337,1.5114418,0.105877474,2.7508497,2.2896903
84,9.416691,0.18052259,1.983297,1.8108983,1.0177711,0.109691046,2.7508311,2.4419544
85,10.422461,0.18711217,1.983118,1.6139568,1.6155345,0.109078005,2.7508712,2.3091455
86,8.523451,0.1749651,1.9829729,1.8452568,1.6355273,0.1073017,2.7503004,2.1951349
87,9.518457,0.18123847,1.9826558,1.7039816,1.542329,0.11230264,2.7501698,2.242899
88,9.468254,0.1827535,1.982674,1.9172277,1.6943692,0.11111524,2.7494917,2.32626
89,8.144775,0.18602748,1.9826754,2.172702,1.6136172,0.11266414,2.749963,2.2506876
